id,cnt_airlines,cnt_entertainment,cnt_auto_rentals,cnt_vehicles,cnt_business_serv,cnt_clothing_stores,cnt_contracted_serv,cnt_direct_marketing,cnt_govt_serv,cnt_hotel,cnt_misc,cnt_personal_serv_prov,cnt_repair_serv,cnt_retail_stores,cnt_service_prov,cnt_transport,cnt_utilities,cnt_wholesale_distributor,tot_tran_cnt,amt_airlines,amt_entertainment,amt_auto_rentals,amt_vehicles,amt_business_serv,amt_clothing_stores,amt_contracted_serv,amt_direct_marketing,amt_govt_serv,amt_hotel,amt_misc,amt_personal_serv_prov,amt_repair_serv,amt_retail_stores,amt_service_prov,amt_transport,amt_utilities,amt_wholesale_distributor,tot_tran_amt,payment
64,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,8866,3436,4322,3879,1219,8312,222,1219,5430,14075,23162,7979,554,13742,3879,5209,4766,554,110825,110825
66,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,638,247,311,279,88,598,16,88,391,1013,1667,574,40,989,279,375,343,40,7976,7976
67,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,49,19,24,22,7,46,1,7,30,78,129,44,3,76,22,29,27,3,616,308
68,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,484,187,236,212,67,453,12,67,296,768,1263,435,30,749,212,284,260,30,6045,1511.25
69,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,0,0,0,6,15,6,8,7,2,14,0,2,10,24,40,14,1,24,7,9,8,1,192,192
72,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,85,33,42,37,12,80,2,12,52,135,222,77,5,132,37,50,46,5,1064,532
73,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,268,104,131,117,37,251,7,37,164,426,700,241,17,416,117,158,144,17,3352,3352
74,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,655,254,320,287,90,614,16,90,401,1040,1712,590,41,1016,287,385,352,41,8191,8191
75,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,4189,1623,2042,1833,576,3927,105,576,2566,6650,10944,3770,262,6493,1833,2461,2252,262,52364,26182
76,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,1,0,0,7,143,55,70,62,20,134,4,20,87,226,372,128,9,221,62,84,77,9,1783,891.5
77,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,3007,1165,1466,1316,414,2819,75,414,1842,4774,7857,2707,188,4661,1316,1767,1617,188,37593,37593
78,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,6784,2629,3307,2968,933,6360,170,933,4156,10770,17724,6106,424,10516,2968,3986,3647,424,84805,12720.75
80,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,734,284,358,321,101,688,18,101,449,1165,1917,660,46,1137,321,431,394,46,9171,9171
81,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,80,31,39,35,11,75,2,11,49,128,210,72,5,125,35,47,43,5,1003,501.5
82,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,10,4,5,5,1,10,0,1,6,16,27,9,1,16,5,6,6,1,129,64.5
83,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,144,56,70,63,20,135,4,20,88,229,377,130,9,224,63,85,78,9,1804,902
85,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,252,98,123,110,35,236,6,35,154,400,658,227,16,390,110,148,135,16,3149,3149
87,0,1,0,1,0,2,0,1,1,1,5,1,0,5,0,1,1,0,20,204,79,100,89,28,191,5,28,125,324,533,184,13,317,89,120,110,13,2552,127.6
88,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,16,6,8,7,2,15,0,2,10,25,41,14,1,24,7,9,8,1,196,196
89,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,1012,392,493,443,139,949,25,139,620,1606,2643,911,63,1568,443,594,544,63,12647,12647
91,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,62,24,30,27,9,58,2,9,38,98,161,55,4,95,27,36,33,4,772,772
92,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,3136,1215,1529,1372,431,2940,78,431,1921,4978,8191,2822,196,4860,1372,1842,1685,196,39195,19597.5
93,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,0,0,0,6,26,10,13,12,4,25,1,4,16,42,69,24,2,41,12,15,14,2,332,166
94,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,9,4,4,4,1,9,0,1,6,14,24,8,1,14,4,5,5,1,114,114
95,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,4129,1600,2013,1806,568,3871,103,568,2529,6555,10787,3716,258,6400,1806,2426,2219,258,51612,12903
96,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,707,274,345,309,97,662,18,97,433,1122,1846,636,44,1095,309,415,380,44,8833,8833
97,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,69,27,34,30,10,64,2,10,42,109,179,62,4,106,30,40,37,4,859,429.5
98,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,126,49,61,55,17,118,3,17,77,200,329,113,8,195,55,74,68,8,1573,1573
99,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,1037,402,506,454,143,972,26,143,635,1647,2710,934,65,1608,454,609,558,65,12968,1945.2
100,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,1,0,0,7,1148,445,560,502,158,1076,29,158,703,1822,2999,1033,72,1779,502,674,617,72,14349,7174.5
101,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,1,0,0,7,318,123,155,139,44,298,8,44,195,504,830,286,20,492,139,187,171,20,3973,1986.5
102,0,1,0,1,0,2,0,1,1,1,5,1,0,5,0,1,1,0,20,96,37,47,42,13,90,3,13,59,153,252,87,6,149,42,57,52,6,1204,1204
103,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,14,6,7,6,2,13,0,2,9,23,37,13,1,22,6,8,8,1,178,178
104,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,226,88,110,99,31,212,6,31,138,359,590,203,14,350,99,133,121,14,2824,1412
107,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,226,88,110,99,31,212,6,31,138,359,590,203,14,350,99,133,121,14,2824,2824
108,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,4909,1902,2393,2148,675,4602,123,675,3006,7792,12823,4418,307,7608,2148,2884,2638,307,61358,61358
109,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,57,22,28,25,8,54,2,8,35,91,150,52,4,89,25,34,31,4,719,719
110,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,53,21,26,23,7,50,1,7,32,84,138,48,3,82,23,31,29,3,661,33.05
111,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,0,0,0,6,15,6,7,7,2,14,0,2,9,24,39,14,1,23,7,9,8,1,188,188
112,0,1,0,1,0,2,0,1,1,1,5,1,0,5,0,1,1,0,20,25,10,12,11,3,23,1,3,15,39,64,22,2,38,11,14,13,2,308,154
113,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,1633,633,796,714,225,1531,41,225,1000,2592,4265,1469,102,2531,714,959,878,102,20410,10205
114,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,3097,1200,1510,1355,426,2903,78,426,1897,4916,8090,2787,194,4800,1355,1819,1664,194,38711,9677.75
115,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,3915,1517,1908,1713,538,3670,98,538,2398,6214,10227,3523,245,6068,1713,2300,2104,245,48934,24467
116,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,46,18,22,20,6,43,1,6,28,73,120,41,3,71,20,27,25,3,573,85.95
117,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,1,0,0,7,67,26,33,30,9,63,2,9,41,107,176,61,4,104,30,40,36,4,842,421
118,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3,333,129,163,146,46,313,8,46,204,529,871,300,21,517,146,196,179,21,4168,4168
119,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,5791,2244,2823,2533,796,5429,145,796,3547,9192,15128,5212,362,8975,2533,3402,3112,362,72382,18095.5
120,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,142,55,69,62,20,133,4,20,87,225,371,128,9,220,62,84,76,9,1776,888
121,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,392,152,191,172,54,367,10,54,240,622,1024,353,25,607,172,230,211,25,4901,4901
122,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,1,0,0,7,54,21,26,24,7,50,1,7,33,85,140,48,3,83,24,32,29,3,670,670
123,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,499,193,243,218,69,467,13,69,305,792,1303,449,31,773,218,293,268,31,6234,6234
126,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,93,36,45,41,13,87,2,13,57,148,243,84,6,144,41,55,50,6,1164,174.6
127,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,2477,960,1207,1084,341,2322,62,341,1517,3932,6470,2229,155,3839,1084,1455,1331,155,30961,4644.15
128,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,0,0,0,6,1487,576,725,651,205,1394,37,205,911,2361,3885,1339,93,2305,651,874,799,93,18591,18591
129,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,332,129,162,145,46,311,8,46,203,527,868,299,21,515,145,195,179,21,4152,2076
130,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,0,0,0,6,47,18,23,21,7,44,1,7,29,75,123,42,3,73,21,28,25,3,590,295
131,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,584,226,285,256,80,547,15,80,358,927,1525,526,37,905,256,343,314,37,7301,7301
132,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,237,92,116,104,33,222,6,33,145,376,619,213,15,367,104,139,127,15,2963,1481.5
134,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,322,125,157,141,44,302,8,44,197,511,841,290,20,499,141,189,173,20,4024,4024
135,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,0,0,0,6,4125,1599,2011,1805,567,3868,103,567,2527,6549,10778,3713,258,6394,1805,2424,2217,258,51568,51568
136,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,1,0,0,7,2288,887,1115,1001,315,2145,57,315,1401,3632,5976,2059,143,3546,1001,1344,1230,143,28598,28598
137,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,59,23,29,26,8,56,2,8,36,94,155,53,4,92,26,35,32,4,742,742
140,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,0,0,0,6,438,170,214,192,60,411,11,60,269,696,1145,395,27,679,192,258,236,27,5480,2740
143,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,2037,789,993,891,280,1910,51,280,1248,3234,5322,1833,127,3158,891,1197,1095,127,25463,12731.5
144,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,0,0,0,6,2148,832,1047,940,295,2014,54,295,1316,3410,5611,1933,134,3329,940,1262,1155,134,26849,13424.5
145,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,33,13,16,14,5,31,1,5,20,52,85,29,2,50,14,19,18,2,409,204.5
147,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,37,14,18,16,5,34,1,5,22,58,95,33,2,57,16,22,20,2,457,457
149,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,0,0,0,6,2153,834,1050,942,296,2019,54,296,1319,3418,5625,1938,135,3337,942,1265,1157,135,26915,1345.75
151,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,10,4,5,4,1,9,0,1,6,15,25,9,1,15,4,6,5,1,121,6.05
152,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,844,327,412,369,116,791,21,116,517,1340,2205,760,53,1308,369,496,454,53,10551,10551
153,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,1,0,0,7,11857,4594,5780,5187,1630,11116,297,1630,7262,18822,30975,10671,741,18378,5187,6966,6373,741,148207,148207
154,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,21,8,10,9,3,19,1,3,13,33,54,19,1,32,9,12,11,1,259,129.5
155,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,1,0,0,7,64,25,31,28,9,60,2,9,39,102,168,58,4,100,28,38,35,4,804,804
157,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,67,26,33,30,9,63,2,9,41,107,176,61,4,104,30,40,36,4,842,842
158,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,69,27,34,30,10,65,2,10,42,110,180,62,4,107,30,41,37,4,864,2592
159,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,11,4,5,5,2,10,0,2,7,17,28,10,1,17,5,6,6,1,137,68.5
162,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,1052,408,513,460,145,987,26,145,645,1671,2749,947,66,1631,460,618,566,66,13155,13155
163,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,63,24,31,27,9,59,2,9,38,99,163,56,4,97,27,37,34,4,783,783
164,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3,61,24,30,27,9,57,2,9,38,97,160,55,4,95,27,36,33,4,768,768
165,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,1755,680,856,768,241,1645,44,241,1075,2786,4585,1580,110,2720,768,1031,943,110,21938,21938
167,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,805,312,392,352,111,754,20,111,493,1277,2102,724,50,1247,352,473,433,50,10058,10058
169,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,47,18,23,20,7,44,1,7,29,74,122,42,3,72,20,27,25,3,584,29.2
170,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,172,67,84,75,24,161,4,24,105,273,449,155,11,266,75,101,92,11,2149,322.35
171,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,194,75,95,85,27,182,5,27,119,308,507,175,12,301,85,114,104,12,2427,2427
173,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,1,0,0,7,163,63,79,71,22,153,4,22,100,258,425,146,10,252,71,96,87,10,2032,1016
174,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,5,2857,1107,1393,1250,393,2679,72,393,1750,4536,7465,2572,179,4429,1250,1679,1536,179,35719,35719
176,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,160,62,78,70,22,150,4,22,98,253,417,144,10,247,70,94,86,10,1997,1997
178,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,137,53,67,60,19,128,4,19,84,217,357,123,9,212,60,80,73,9,1711,1711
179,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,110,43,54,48,15,103,3,15,68,175,288,99,7,171,48,65,59,7,1378,1378
180,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,132,51,65,58,18,124,3,18,81,210,346,119,8,205,58,78,71,8,1653,1653
181,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,272,106,133,119,38,255,7,38,167,432,711,245,17,422,119,160,146,17,3404,3404
182,0,1,0,1,0,2,0,1,1,1,5,1,0,5,0,1,1,0,20,91,36,45,40,13,86,2,13,56,145,239,82,6,142,40,54,49,6,1145,1145
183,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,1,0,0,7,354,137,172,155,49,332,9,49,217,561,924,318,22,548,155,208,190,22,4422,663.3
184,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,2705,1048,1319,1183,372,2536,68,372,1657,4294,7067,2434,169,4193,1183,1589,1454,169,33812,33812
185,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,99,39,49,44,14,93,3,14,61,158,260,90,6,154,44,58,54,6,1246,1246
187,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,386,150,188,169,53,362,10,53,236,613,1008,347,24,598,169,227,207,24,4824,4824
188,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,43,17,21,19,6,40,1,6,26,68,111,38,3,66,19,25,23,3,535,535
189,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,1413,548,689,618,194,1325,35,194,866,2243,3691,1272,88,2190,618,830,760,88,17662,17662
190,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,1134,439,553,496,156,1063,28,156,694,1800,2962,1020,71,1757,496,666,609,71,14171,14171
191,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,14,5,7,6,2,13,0,2,8,22,35,12,1,21,6,8,7,1,170,8.5
192,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,0,0,0,6,384,149,187,168,53,360,10,53,235,609,1002,345,24,595,168,225,206,24,4797,4797
193,0,1,0,1,0,2,0,1,1,1,6,1,0,5,0,1,1,0,21,55,22,27,24,8,52,1,8,34,88,145,50,4,86,24,33,30,4,695,347.5
194,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,19,8,10,9,3,18,1,3,12,31,51,17,1,30,9,11,10,1,244,244
196,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,220,85,107,96,30,206,6,30,135,349,574,198,14,340,96,129,118,14,2747,1373.5
