id,cnt_airlines,cnt_entertainment,cnt_auto_rentals,cnt_vehicles,cnt_business_serv,cnt_clothing_stores,cnt_contracted_serv,cnt_direct_marketing,cnt_govt_serv,cnt_hotel,cnt_misc,cnt_personal_serv_prov,cnt_repair_serv,cnt_retail_stores,cnt_service_prov,cnt_transport,cnt_utilities,cnt_wholesale_distributor,tot_tran_cnt,amt_airlines,amt_entertainment,amt_auto_rentals,amt_vehicles,amt_business_serv,amt_clothing_stores,amt_contracted_serv,amt_direct_marketing,amt_govt_serv,amt_hotel,amt_misc,amt_personal_serv_prov,amt_repair_serv,amt_retail_stores,amt_service_prov,amt_transport,amt_utilities,amt_wholesale_distributor,tot_tran_amt,payment
30,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,4212,1632,2053,1843,579,3949,105,579,2580,6687,11004,3791,263,6529,1843,2475,2264,263,52651,52651
31,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,148,57,72,65,20,138,4,20,90,234,386,133,9,229,65,87,79,9,1845,1845
32,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,28,11,14,12,4,27,1,4,17,45,74,26,2,44,12,17,15,2,355,17.75
33,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,105,41,51,46,14,98,3,14,64,166,273,94,7,162,46,62,56,7,1309,1309
35,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,36,14,17,16,5,33,1,5,22,56,93,32,2,55,16,21,19,2,445,445
37,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,490,190,239,215,67,460,12,67,300,778,1281,441,31,760,215,288,264,31,6129,6129
40,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,47,18,23,21,7,44,1,7,29,74,122,42,3,73,21,28,25,3,588,88.2
42,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,1552,602,757,679,214,1455,39,214,951,2465,4056,1397,97,2406,679,912,835,97,19407,970.35
43,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,136,53,66,59,19,127,3,19,83,215,354,122,9,210,59,80,73,9,1696,848
45,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,139,54,68,61,19,130,4,19,85,220,362,125,9,215,61,82,75,9,1737,868.5
46,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,458,177,223,200,63,429,12,63,280,727,1196,412,29,709,200,269,246,29,5722,2861
49,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,867,336,423,379,119,813,22,119,531,1377,2266,781,54,1344,379,510,466,54,10840,5420
53,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,9,4,5,4,1,9,0,1,6,15,24,8,1,15,4,6,5,1,118,118
54,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,1033,400,504,452,142,969,26,142,633,1640,2699,930,65,1602,452,607,555,65,12916,6458
55,0,1,0,1,0,2,0,1,1,1,6,1,0,5,0,1,1,0,21,3602,1396,1756,1576,495,3377,90,495,2206,5719,9411,3242,225,5583,1576,2116,1936,225,45026,45026
57,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,193,75,94,84,27,181,5,27,118,306,504,174,12,299,84,113,104,12,2412,120.6
58,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,2513,974,1225,1100,346,2356,63,346,1540,3990,6566,2262,157,3896,1100,1477,1351,157,31419,15709.5
59,0,1,0,1,0,2,0,1,1,2,6,1,0,6,0,1,1,0,23,234,91,114,103,32,220,6,32,143,372,612,211,15,363,103,138,126,15,2930,2930
61,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,31,12,15,13,4,29,1,4,19,49,80,28,2,47,13,18,16,2,383,383
62,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,173,67,84,76,24,162,4,24,106,274,451,155,11,267,76,101,93,11,2159,2159
63,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,159,62,77,69,22,149,4,22,97,252,415,143,10,246,69,93,85,10,1984,1984
64,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,15,6,7,7,2,14,0,2,9,24,39,13,1,23,7,9,8,1,187,46.75
65,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,10,4,5,4,1,9,0,1,6,15,25,9,1,15,4,6,5,1,121,18.15
68,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,64,25,31,28,9,60,2,9,39,102,168,58,4,100,28,38,35,4,804,201
69,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,2243,869,1094,982,309,2103,56,309,1374,3561,5861,2019,140,3477,982,1318,1206,140,28043,28043
70,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,749,290,365,328,103,703,19,103,459,1190,1958,674,47,1162,328,440,403,47,9368,9368
72,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,1,0,0,7,22,9,11,10,3,21,1,3,14,35,57,20,1,34,10,13,12,1,277,277
74,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,0,0,0,6,131,51,64,58,18,123,3,18,81,209,343,118,8,204,58,77,71,8,1643,1643
79,0,1,0,1,0,2,0,1,1,1,5,1,0,5,0,1,1,0,20,1509,585,736,660,208,1415,38,208,925,2396,3943,1358,94,2339,660,887,811,94,18866,18866
80,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,15458,5990,7536,6763,2126,14492,387,2126,9468,24539,40384,13912,966,23960,6763,9082,8309,966,193227,193227
81,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,141,55,69,62,20,133,4,20,87,224,369,127,9,219,62,83,76,9,1769,1769
84,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,1011,392,493,442,139,948,25,139,619,1605,2642,910,63,1567,442,594,544,63,12638,6319
85,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,1,0,0,7,110,43,54,48,15,103,3,15,68,175,288,99,7,171,48,65,59,7,1378,1378
86,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,32,12,16,14,4,30,1,4,20,51,83,29,2,50,14,19,17,2,400,100
87,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,6730,2608,3281,2944,925,6309,168,925,4122,10683,17581,6057,421,10431,2944,3954,3617,421,84121,84121
88,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,20,8,10,9,3,18,1,3,12,31,51,18,1,31,9,12,11,1,249,249
89,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,10,4,5,4,1,9,0,1,6,16,26,9,1,15,4,6,5,1,123,123
90,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,0,0,0,6,457,177,223,200,63,428,12,63,280,725,1193,411,29,708,200,268,246,29,5712,2856
91,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,76,29,37,33,10,71,2,10,46,120,197,68,5,117,33,44,41,5,944,944
92,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,66,25,32,29,9,61,2,9,40,104,171,59,4,102,29,39,35,4,820,820
93,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,2677,1037,1305,1171,368,2509,67,368,1640,4249,6993,2409,167,4149,1171,1573,1439,167,33459,8364.75
94,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,171,66,83,75,24,160,4,24,105,271,446,154,11,265,75,100,92,11,2137,1068.5
95,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,1,0,0,7,1427,553,696,624,196,1338,36,196,874,2265,3727,1284,89,2212,624,838,767,89,17835,8917.5
97,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,410,159,200,179,56,384,10,56,251,650,1070,369,26,635,179,241,220,26,5121,2560.5
98,0,1,0,1,0,2,0,1,1,1,5,1,0,5,0,1,1,0,20,370,143,180,162,51,347,9,51,226,587,965,333,23,573,162,217,199,23,4621,4621
99,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,447,173,218,196,62,419,11,62,274,709,1167,402,28,693,196,263,240,28,5588,5588
100,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,422,164,206,185,58,396,11,58,259,670,1102,380,26,654,185,248,227,26,5277,2638.5
102,0,1,0,1,0,2,0,1,1,1,6,1,0,5,0,1,1,0,21,17,7,9,8,2,16,1,2,11,27,45,16,1,27,8,10,9,1,217,217
104,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,1374,532,670,601,189,1288,34,189,841,2181,3588,1236,86,2129,601,807,738,86,17170,17170
105,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,32,12,16,14,4,30,1,4,19,50,83,29,2,49,14,19,17,2,397,397
107,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,816,316,398,357,112,765,21,112,500,1296,2133,735,51,1265,357,480,439,51,10204,5102
108,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,374,145,182,164,52,351,9,52,229,594,977,337,23,580,164,220,201,23,4677,2338.5
109,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,4650,1802,2267,2035,640,4360,116,640,2848,7382,12149,4185,291,7208,2035,2732,2500,291,58131,58131
110,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,3536,1370,1724,1547,486,3315,89,486,2166,5614,9238,3183,221,5481,1547,2078,1901,221,44203,22101.5
111,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,8116,3145,3957,3551,1116,7609,203,1116,4971,12884,21203,7305,507,12580,3551,4768,4362,507,101451,101451
112,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,26,10,13,11,4,24,1,4,16,40,67,23,2,40,11,15,14,2,323,161.5
113,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,26,10,13,12,4,25,1,4,16,42,69,24,2,41,12,16,14,2,333,333
115,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,22,9,11,10,3,21,1,3,14,35,58,20,1,34,10,13,12,1,278,139
116,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,921,357,449,403,127,864,23,127,564,1463,2407,829,58,1428,403,541,495,58,11517,5758.5
117,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,24,10,12,11,3,23,1,3,15,39,64,22,2,38,11,14,13,2,307,307
118,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,150,58,73,66,21,140,4,21,92,237,391,135,9,232,66,88,80,9,1872,1872
119,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,0,0,0,6,2042,791,995,893,281,1914,51,281,1251,3241,5334,1837,128,3164,893,1199,1097,128,25520,3828
120,1,1,0,1,0,2,0,1,1,2,7,1,0,7,0,2,1,0,27,1148,445,560,502,158,1076,29,158,703,1823,2999,1033,72,1780,502,675,617,72,14352,14352
121,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,0,0,0,6,77,30,38,34,11,73,2,11,47,123,202,70,5,120,34,45,42,5,969,484.5
122,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,1229,476,599,538,169,1153,31,169,753,1952,3212,1106,77,1906,538,722,661,77,15368,15368
123,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,0,0,0,6,12,5,6,5,2,11,0,2,7,18,30,10,1,18,5,7,6,1,146,146
124,0,1,0,1,0,2,0,1,1,1,6,1,0,5,0,1,1,0,21,157,61,77,69,22,147,4,22,96,249,410,141,10,243,69,92,84,10,1963,1963
125,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,77,30,37,34,11,72,2,11,47,121,200,69,5,119,34,45,41,5,960,480
126,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,615,238,300,269,85,576,15,85,377,976,1606,553,39,953,269,361,331,39,7687,1921.75
127,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,270,105,131,118,37,253,7,37,165,428,704,243,17,418,118,158,145,17,3371,1685.5
128,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,10,4,5,4,1,9,0,1,6,15,25,9,1,15,4,6,5,1,121,60.5
129,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,889,345,433,389,122,834,22,122,545,1411,2323,800,56,1378,389,522,478,56,11114,5557
130,0,1,0,1,0,2,0,1,1,1,6,1,0,5,0,1,1,0,21,1517,588,740,664,209,1423,38,209,929,2409,3964,1366,95,2352,664,892,816,95,18970,9485
134,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,113,44,55,49,16,105,3,16,69,179,294,101,7,174,49,66,61,7,1408,1408
135,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,80,31,39,35,11,75,2,11,49,127,208,72,5,124,35,47,43,5,999,249.75
136,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,1717,666,837,751,236,1610,43,236,1052,2726,4486,1546,107,2662,751,1009,923,107,21465,5366.25
137,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,1411,547,688,617,194,1322,35,194,864,2239,3685,1270,88,2186,617,829,758,88,17632,17632
138,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,0,0,0,6,28,11,13,12,4,26,1,4,17,44,72,25,2,43,12,16,15,2,347,347
139,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,5,26,10,13,11,4,25,1,4,16,41,68,24,2,40,11,15,14,2,327,327
140,0,1,0,1,0,2,0,1,1,1,6,1,0,5,0,1,1,0,21,302,117,147,132,42,283,8,42,185,479,789,272,19,468,132,177,162,19,3775,1887.5
141,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,46,18,22,20,6,43,1,6,28,72,119,41,3,71,20,27,25,3,571,285.5
143,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,6637,2572,3236,2904,913,6223,166,913,4065,10537,17340,5974,415,10288,2904,3899,3568,415,82969,82969
144,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,47,18,23,21,7,44,1,7,29,74,122,42,3,73,21,28,25,3,588,588
145,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,1795,695,875,785,247,1682,45,247,1099,2849,4688,1615,112,2781,785,1054,965,112,22431,22431
146,0,1,0,1,0,2,0,1,1,1,5,1,0,5,0,1,1,0,20,10,4,5,5,2,10,0,2,6,16,27,9,1,16,5,6,6,1,131,65.5
147,0,1,0,1,0,2,0,1,1,1,6,1,0,5,0,1,1,0,21,2578,999,1257,1128,355,2417,65,355,1579,4092,6734,2320,161,3995,1128,1514,1386,161,32224,32224
148,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,598,232,292,262,82,561,15,82,366,949,1562,538,37,927,262,351,322,37,7475,7475
149,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,186,72,91,82,26,175,5,26,114,296,487,168,12,289,82,109,100,12,2332,583
150,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,205,79,100,90,28,192,5,28,126,325,535,184,13,318,90,120,110,13,2561,2561
151,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,627,243,306,274,86,588,16,86,384,995,1637,564,39,972,274,368,337,39,7835,7835
152,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,47,18,23,21,7,44,1,7,29,75,123,43,3,73,21,28,25,3,591,591
155,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,1,0,0,7,129,50,63,56,18,121,3,18,79,204,336,116,8,199,56,76,69,8,1609,804.5
156,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,236,91,115,103,33,221,6,33,144,374,616,212,15,365,103,139,127,15,2948,1474
157,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,684,265,333,299,94,641,17,94,419,1086,1787,616,43,1060,299,402,368,43,8550,8550
158,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,5,12,5,6,5,2,11,0,2,7,19,32,11,1,19,5,7,7,1,152,152
159,0,1,0,1,0,2,0,1,1,2,7,1,0,6,0,1,1,0,24,460,178,224,201,63,431,12,63,282,730,1202,414,29,713,201,270,247,29,5749,2874.5
160,0,1,0,1,0,2,0,1,1,1,5,1,0,5,0,1,1,0,20,44,17,22,19,6,41,1,6,27,70,115,40,3,68,19,26,24,3,551,551
161,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,11,4,5,5,2,10,0,2,7,18,29,10,1,17,5,7,6,1,140,70
163,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,37,14,18,16,5,35,1,5,23,59,97,33,2,57,16,22,20,2,462,231
164,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,3635,1408,1772,1590,500,3407,91,500,2226,5770,9495,3271,227,5633,1590,2135,1954,227,45431,22715.5
165,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,3110,1205,1516,1361,428,2916,78,428,1905,4937,8125,2799,194,4821,1361,1827,1672,194,38877,38877
166,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,3171,1229,1546,1388,436,2973,79,436,1943,5035,8285,2854,198,4916,1388,1863,1705,198,39643,39643
167,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,376,146,183,165,52,353,9,52,230,597,982,338,24,583,165,221,202,24,4702,1175.5
168,0,1,0,1,0,2,0,1,1,1,5,1,0,5,0,1,1,0,20,19,7,9,8,3,18,1,3,12,30,50,17,1,29,8,11,10,1,237,237
169,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,20,8,10,9,3,19,1,3,12,31,52,18,1,31,9,12,11,1,251,125.5
171,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,772,299,377,338,106,724,19,106,473,1226,2018,695,48,1197,338,454,415,48,9653,9653
173,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,1,0,0,7,41,16,20,18,6,39,1,6,25,65,108,37,3,64,18,24,22,3,516,129
174,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,984,381,480,430,135,922,25,135,603,1562,2570,885,62,1525,430,578,529,62,12298,12298
176,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,394,153,192,172,54,369,10,54,241,625,1029,355,25,611,172,232,212,25,4925,4925
177,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,409,158,199,179,56,383,10,56,250,649,1068,368,26,634,179,240,220,26,5110,2555
178,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,61,24,30,27,9,58,2,9,38,98,160,55,4,95,27,36,33,4,770,192.5
179,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,358,139,175,157,49,336,9,49,219,569,936,322,22,555,157,210,193,22,4477,4477
180,0,1,0,1,0,2,0,1,1,1,6,1,0,5,0,1,1,0,21,1421,551,693,622,195,1332,36,195,870,2256,3712,1279,89,2203,622,835,764,89,17764,17764
181,0,1,0,1,0,2,0,1,1,1,6,1,0,5,0,1,1,0,21,134,52,66,59,19,126,3,19,82,213,351,121,8,208,59,79,72,8,1679,1679
182,0,1,0,1,0,2,0,1,1,1,6,1,0,5,0,1,1,0,21,2853,1105,1391,1248,392,2674,71,392,1747,4528,7452,2567,178,4421,1248,1676,1533,178,35654,5348.1
183,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,929,360,453,406,128,871,23,128,569,1474,2426,836,58,1439,406,546,499,58,11609,5804.5
185,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,1,0,0,7,306,119,149,134,42,287,8,42,187,486,799,275,19,474,134,180,165,19,3825,1912.5
186,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,11,4,5,5,2,10,0,2,7,18,29,10,1,17,5,7,6,1,140,70
187,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,1,0,0,7,112,44,55,49,16,105,3,16,69,178,293,101,7,174,49,66,60,7,1404,702
189,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,33,13,16,15,5,31,1,5,21,53,87,30,2,52,15,20,18,2,419,419
190,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,4956,1920,2416,2168,681,4646,124,681,3035,7867,12946,4460,310,7681,2168,2911,2664,310,61944,61944
191,0,1,0,1,0,2,0,1,1,1,5,1,0,5,0,1,1,0,20,23,9,11,10,3,21,1,3,14,36,59,20,2,35,10,13,12,2,284,71
192,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,265,103,129,116,37,249,7,37,162,421,692,239,17,411,116,156,143,17,3317,3317
194,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,95,37,47,42,13,89,2,13,58,151,249,86,6,148,42,56,51,6,1191,3573
196,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,4363,1691,2127,1909,600,4090,109,600,2672,6926,11397,3926,273,6762,1909,2563,2345,273,54535,27267.5
197,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,0,0,0,6,11,4,5,5,2,10,0,2,7,17,28,10,1,17,5,6,6,1,137,68.5
198,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,49,19,24,21,7,46,1,7,30,78,128,44,3,76,21,29,26,3,612,612
199,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,73,28,36,32,10,68,2,10,45,116,190,66,5,113,32,43,39,5,913,913
200,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,89,35,44,39,12,84,2,12,55,142,233,80,6,139,39,53,48,6,1118,559
201,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,21,8,11,9,3,20,1,3,13,34,56,19,1,33,9,13,12,1,267,133.5
202,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,18,7,9,8,3,17,1,3,11,28,46,16,1,27,8,10,10,1,224,112
203,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,13,5,6,6,2,12,0,2,8,21,34,12,1,20,6,8,7,1,164,82
205,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,296,115,144,130,41,278,8,41,182,470,774,267,19,459,130,174,159,19,3706,3706
206,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,161,63,79,71,22,151,4,22,99,256,421,145,10,250,71,95,87,10,2017,1008.5
