"id","cnt_airlines","cnt_entertainment","cnt_auto_rentals","cnt_vehicles","cnt_business_serv","cnt_clothing_stores","cnt_contracted_serv","cnt_direct_marketing","cnt_govt_serv","cnt_hotel","cnt_misc","cnt_personal_serv_prov","cnt_repair_serv","cnt_retail_stores","cnt_service_prov","cnt_transport","cnt_utilities","cnt_wholesale_distributor","tot_tran_cnt","amt_airlines","amt_entertainment","amt_auto_rentals","amt_vehicles","amt_business_serv","amt_clothing_stores","amt_contracted_serv","amt_direct_marketing","amt_govt_serv","amt_hotel","amt_misc","amt_personal_serv_prov","amt_repair_serv","amt_retail_stores","amt_service_prov","amt_transport","amt_utilities","amt_wholesale_distributor","tot_tran_amt","payment"
88,2,1,1,2,2,1,1,2,1,1,2,3,2,2,1,2,3,2,31,717,278,350,314,99,673,18,99,440,1139,1874,646,45,1112,314,422,386,45,8971,8971
89,3,3,2,2,3,1,3,3,3,1,2,2,2,2,3,2,3,2,42,10385,4024,5063,4543,1428,9735,260,1428,6361,16485,27129,9346,649,16096,4543,6101,5582,649,129807,129807
90,3,1,2,1,3,2,3,1,1,1,6,1,3,5,1,1,1,2,38,256,99,125,112,35,240,6,35,157,406,668,230,16,397,112,150,138,16,3198,479.7
91,3,1,2,1,3,1,2,2,1,1,3,1,1,3,2,1,1,2,31,320,124,156,140,44,300,8,44,196,509,837,288,20,497,140,188,172,20,4003,2001.5
92,3,1,1,1,1,1,1,1,2,1,2,3,3,2,3,1,2,2,31,23,9,11,10,3,21,1,3,14,36,59,21,2,35,10,13,12,2,285,14.25
93,2,1,3,1,3,1,2,3,1,1,3,1,1,3,1,1,1,3,32,27,11,13,12,4,25,1,4,17,43,71,24,2,42,12,16,15,2,341,341
94,2,3,3,1,2,1,3,2,2,1,2,1,3,2,1,1,1,1,32,2593,1005,1264,1134,357,2431,65,357,1588,4116,6773,2333,162,4018,1134,1523,1394,162,32409,32409
95,3,2,2,1,2,1,3,1,3,1,2,3,2,2,1,1,1,1,32,285,111,139,125,39,267,7,39,175,453,745,257,18,442,125,168,153,18,3566,3566
96,2,1,1,1,1,1,1,3,1,1,4,1,3,4,3,1,1,1,31,4223,1636,2059,1848,581,3959,106,581,2587,6704,11033,3801,264,6546,1848,2481,2270,264,52791,26395.5
97,1,1,2,1,2,2,2,2,1,1,5,1,2,4,3,1,1,1,33,46,18,22,20,6,43,1,6,28,73,120,41,3,71,20,27,25,3,573,573
98,2,3,2,2,2,1,1,2,3,1,3,1,3,2,3,1,1,2,35,6691,2593,3262,2927,920,6273,167,920,4098,10622,17481,6022,418,10371,2927,3931,3597,418,83638,83638
99,3,1,2,1,3,1,3,1,1,1,4,1,3,3,2,1,1,3,35,1747,677,852,764,240,1638,44,240,1070,2773,4563,1572,109,2707,764,1026,939,109,21834,10917
100,1,1,3,1,1,1,3,2,1,1,4,1,3,3,2,1,1,2,32,261,101,127,114,36,245,7,36,160,415,682,235,16,405,114,153,140,16,3263,815.75
101,3,1,1,1,3,2,3,3,1,1,5,1,1,4,2,1,1,2,36,1053,408,513,461,145,987,26,145,645,1671,2750,948,66,1632,461,619,566,66,13162,13162
103,2,1,3,1,3,1,1,2,1,1,4,1,3,3,1,1,1,1,31,77,30,38,34,11,73,2,11,47,123,202,70,5,120,34,45,42,5,969,969
104,1,1,2,1,2,1,1,1,1,1,3,1,2,3,1,1,1,2,26,1415,548,690,619,195,1326,35,195,867,2246,3696,1273,89,2193,619,831,761,89,17687,8843.5
106,3,1,3,1,2,1,1,3,1,1,2,1,2,2,2,2,2,1,31,2153,834,1050,942,296,2019,54,296,1319,3418,5625,1938,135,3337,942,1265,1157,135,26915,26915
107,1,1,3,2,3,1,1,1,3,1,2,2,2,2,1,3,2,3,34,119,46,58,52,16,111,3,16,73,188,310,107,8,184,52,70,64,8,1485,742.5
108,1,3,3,3,3,1,1,2,1,1,2,2,1,2,2,1,3,3,35,127,49,62,56,18,119,3,18,78,202,332,114,8,197,56,75,68,8,1590,795
109,2,1,3,2,3,1,1,1,1,1,3,1,3,3,2,1,1,1,31,29,11,14,13,4,27,1,4,18,46,76,26,2,45,13,17,16,2,364,364
110,1,1,3,1,2,2,0,1,1,1,5,1,2,4,2,1,1,2,31,16,6,8,7,2,15,0,2,10,25,41,14,1,25,7,9,9,1,198,198
111,3,1,2,1,3,1,1,3,1,1,4,1,2,3,2,1,1,2,33,717,278,349,314,99,672,18,99,439,1138,1872,645,45,1111,314,421,385,45,8961,4480.5
112,3,1,1,1,3,1,1,3,1,1,4,1,3,3,2,1,1,2,33,132,51,65,58,18,124,3,18,81,210,345,119,8,205,58,78,71,8,1652,826
113,3,1,3,1,2,1,1,3,1,1,4,1,3,4,1,1,1,2,34,34,13,17,15,5,32,1,5,21,55,90,31,2,53,15,20,19,2,430,430
114,2,1,3,3,3,1,1,1,1,1,3,1,2,3,2,1,1,1,31,18,7,9,8,3,17,1,3,11,29,48,17,1,28,8,11,10,1,230,11.5
115,1,1,3,1,2,1,1,2,1,1,4,1,2,4,2,1,1,2,31,49,19,24,21,7,46,1,7,30,77,127,44,3,75,21,29,26,3,609,304.5
117,2,1,3,2,2,1,1,1,1,1,3,1,1,3,2,1,1,1,28,1451,562,707,635,200,1360,36,200,889,2304,3791,1306,91,2249,635,853,780,91,18140,18140
119,1,1,1,1,2,1,2,1,1,1,3,1,2,3,1,1,1,1,25,841,326,410,368,116,788,21,116,515,1335,2197,757,53,1303,368,494,452,53,10513,5256.5
120,2,1,2,1,1,1,0,2,1,1,4,1,2,3,3,1,1,2,29,10,4,5,4,1,9,0,1,6,15,25,9,1,15,4,6,5,1,121,30.25
121,1,1,2,2,1,1,3,1,1,1,3,1,3,2,2,1,3,1,30,96,37,47,42,13,90,2,13,59,152,251,86,6,149,42,56,52,6,1199,1199
125,3,1,1,1,3,1,1,2,1,1,4,1,1,3,1,1,1,1,28,1085,421,529,475,149,1017,27,149,665,1723,2835,977,68,1682,475,638,583,68,13566,13566
126,3,1,3,1,1,2,0,3,1,1,5,1,3,4,1,1,1,2,34,15,6,7,7,2,14,0,2,9,23,38,13,1,23,7,9,8,1,185,185
127,1,1,3,1,1,1,2,2,1,1,4,1,1,3,3,1,1,1,29,3355,1300,1636,1468,461,3145,84,461,2055,5326,8765,3020,210,5200,1468,1971,1803,210,41938,20969
128,2,1,3,1,2,1,3,3,1,1,3,1,1,3,3,1,1,2,33,5471,2120,2667,2394,752,5129,137,752,3351,8685,14293,4924,342,8480,2394,3214,2941,342,68388,68388
129,2,1,2,1,1,2,3,1,1,1,6,1,1,5,2,1,1,2,34,1800,698,877,788,248,1687,45,248,1102,2857,4702,1620,113,2790,788,1057,967,113,22500,11250
130,2,1,1,1,1,2,1,3,1,1,5,1,3,4,2,1,1,2,33,24,9,12,11,3,22,1,3,15,38,62,22,2,37,11,14,13,2,301,15.05
133,3,1,2,1,2,2,1,1,1,1,5,1,2,5,2,1,1,3,35,306,119,149,134,42,287,8,42,188,486,800,276,19,475,134,180,165,19,3829,1914.5
134,2,3,1,2,1,1,3,2,1,1,3,1,2,2,1,1,1,2,30,96,37,47,42,13,90,2,13,59,152,250,86,6,148,42,56,52,6,1197,299.25
136,3,1,3,3,1,1,2,1,3,1,1,3,2,1,1,3,1,1,32,2222,861,1083,972,306,2083,56,306,1361,3528,5805,2000,139,3444,972,1306,1194,139,27777,13888.5
137,3,1,3,1,3,2,2,1,1,1,6,1,2,5,2,1,1,1,37,599,232,292,262,82,561,15,82,367,950,1564,539,38,928,262,352,322,38,7485,3742.5
138,3,1,3,1,1,1,3,3,1,1,4,1,1,3,3,1,1,2,34,807,313,393,353,111,756,20,111,494,1280,2107,726,51,1250,353,474,434,51,10084,5042
139,3,1,2,1,2,1,3,3,1,1,4,1,3,3,2,1,1,2,35,610,236,297,267,84,572,15,84,374,969,1594,549,38,946,267,359,328,38,7627,3813.5
141,3,1,2,1,3,2,0,1,1,2,7,1,3,6,3,1,1,2,40,11,4,6,5,2,11,0,2,7,18,29,10,1,18,5,7,6,1,143,143
142,3,1,1,1,3,1,1,2,1,1,3,1,3,3,1,1,1,2,30,331,128,162,145,46,311,8,46,203,526,865,298,21,513,145,195,178,21,4142,2071
143,3,2,3,3,3,1,1,1,1,1,3,1,1,2,2,1,3,1,33,1059,411,516,463,146,993,27,146,649,1681,2767,953,66,1642,463,622,569,66,13239,13239
144,1,2,1,1,2,1,3,1,3,1,1,3,1,1,2,1,2,2,29,568,220,277,249,78,532,14,78,348,902,1484,511,36,880,249,334,305,36,7101,1775.25
146,2,1,3,1,2,1,0,2,1,1,4,1,3,3,1,1,1,1,29,8,3,4,4,1,8,0,1,5,13,21,7,1,13,4,5,4,1,103,51.5
147,2,3,1,1,2,1,1,2,3,1,2,1,3,2,2,1,3,1,32,139,54,68,61,19,131,4,19,85,221,364,125,9,216,61,82,75,9,1742,871
148,2,1,1,1,2,1,1,2,1,1,4,1,1,4,2,1,1,3,30,244,94,119,107,34,228,6,34,149,387,636,219,15,378,107,143,131,15,3046,1523
149,2,1,3,1,3,1,3,3,1,1,4,1,2,4,1,1,1,1,34,3732,1446,1820,1633,513,3499,93,513,2286,5925,9751,3359,233,5785,1633,2193,2006,233,46653,6997.95
151,3,1,3,1,2,1,1,3,1,1,4,1,3,4,2,1,1,2,35,313,122,153,137,43,294,8,43,192,497,819,282,20,486,137,184,169,20,3919,3919
152,1,2,2,1,3,1,1,3,1,1,3,1,2,2,3,1,1,2,31,1968,763,960,861,271,1845,49,271,1206,3124,5142,1771,123,3051,861,1156,1058,123,24603,1230.15
154,1,1,2,1,1,1,1,3,1,1,4,1,2,4,1,1,1,2,29,272,105,133,119,37,255,7,37,167,432,710,245,17,421,119,160,146,17,3399,3399
155,2,1,1,1,3,1,2,2,1,1,4,1,1,4,2,1,1,3,32,23,9,11,10,3,21,1,3,14,36,59,20,2,35,10,13,12,2,284,142
156,2,1,3,2,2,1,3,2,1,1,3,1,3,2,3,1,1,3,35,806,313,393,353,111,756,20,111,494,1280,2107,726,50,1250,353,474,434,50,10081,10081
157,3,1,1,1,3,2,3,1,1,1,5,1,3,5,3,1,1,3,39,2577,999,1256,1127,354,2416,65,354,1578,4091,6732,2319,161,3994,1127,1514,1385,161,32210,16105
158,2,1,1,1,2,2,1,1,1,1,6,1,3,5,3,1,1,2,35,6784,2629,3307,2968,933,6360,170,933,4155,10770,17724,6106,424,10516,2968,3986,3647,424,84804,42402
159,3,1,2,3,3,1,2,1,1,1,2,3,3,2,3,1,3,2,37,1879,728,916,822,258,1761,47,258,1151,2983,4908,1691,118,2912,822,1104,1010,118,23486,1174.3
160,3,2,3,2,1,1,0,1,2,3,1,3,3,1,1,3,2,2,34,11,4,5,5,2,10,0,2,7,17,27,10,1,16,5,6,6,1,135,135
162,3,1,3,1,2,1,1,2,1,1,4,1,1,3,1,1,1,2,30,1289,499,628,564,177,1208,32,177,789,2046,3366,1160,81,1997,564,757,693,81,16108,8054
163,1,3,3,3,3,1,1,3,3,2,1,1,3,1,2,1,3,3,38,6192,2399,3019,2709,851,5805,155,851,3793,9830,16177,5573,387,9598,2709,3638,3328,387,77401,11610.15
164,2,1,1,1,1,1,2,3,1,1,3,1,2,3,2,1,1,1,28,62,24,30,27,9,58,2,9,38,98,162,56,4,96,27,37,33,4,776,776
165,3,1,3,1,1,1,2,3,1,1,3,1,1,3,1,1,1,2,30,50,19,24,22,7,47,1,7,31,79,130,45,3,77,22,29,27,3,623,623
166,3,1,3,1,3,1,3,1,1,1,3,1,1,3,3,1,1,3,34,4356,1688,2123,1906,599,4083,109,599,2668,6914,11379,3920,272,6751,1906,2559,2341,272,54445,27222.5
167,2,1,2,1,1,1,2,1,3,1,3,1,2,2,1,1,2,3,30,38,15,18,17,5,35,1,5,23,60,98,34,2,58,17,22,20,2,470,470
169,1,1,2,1,1,1,2,1,1,1,3,1,1,3,3,1,1,2,27,164,64,80,72,23,154,4,23,101,260,428,148,10,254,72,96,88,10,2051,2051
170,3,1,2,1,2,1,3,2,1,1,3,1,1,3,1,1,1,1,29,383,148,187,167,53,359,10,53,234,608,1000,344,24,593,167,225,206,24,4785,2392.5
171,3,1,1,1,3,2,3,1,1,2,7,1,2,6,1,1,1,1,38,57,22,28,25,8,54,2,8,35,91,150,52,4,89,25,34,31,4,719,2157
172,1,1,3,1,3,2,2,1,1,2,7,1,3,6,1,1,1,2,39,32,13,16,14,5,30,1,5,20,51,84,29,2,50,14,19,17,2,404,404
173,3,1,1,3,3,1,2,1,1,1,2,3,2,2,1,1,3,3,34,2044,792,996,894,281,1916,51,281,1252,3244,5339,1839,128,3168,894,1201,1098,128,25546,12773
174,2,1,2,1,2,1,1,1,1,1,3,1,1,3,3,1,1,1,27,22,9,11,10,3,21,1,3,14,35,58,20,1,34,10,13,12,1,278,278
175,3,1,2,1,1,1,3,3,1,1,2,1,3,2,3,2,1,3,34,100,39,49,44,14,94,3,14,61,159,262,90,6,155,44,59,54,6,1253,1253
176,3,1,1,1,2,1,3,2,1,1,4,1,1,3,3,1,1,1,31,1333,517,650,583,183,1250,33,183,817,2116,3483,1200,83,2066,583,783,717,83,16663,8331.5
177,1,1,1,1,2,2,3,1,1,1,6,1,3,5,1,1,1,1,33,329,128,160,144,45,309,8,45,202,522,860,296,21,510,144,193,177,21,4114,4114
178,1,3,2,2,2,1,2,3,1,1,3,1,2,2,2,1,1,1,31,62,24,30,27,9,59,2,9,38,99,163,56,4,97,27,37,34,4,781,390.5
179,1,1,1,2,1,1,2,2,1,1,3,1,3,2,3,1,1,2,29,62,24,30,27,9,58,2,9,38,99,162,56,4,96,27,37,33,4,777,388.5
180,2,1,1,1,3,1,1,1,1,1,4,1,1,4,2,1,1,1,28,122,47,60,54,17,115,3,17,75,194,320,110,8,190,54,72,66,8,1532,383
181,3,1,2,1,1,1,2,3,1,1,4,1,2,3,1,1,1,2,31,28,11,14,12,4,27,1,4,17,45,74,25,2,44,12,17,15,2,354,17.7
185,3,3,3,1,2,1,1,3,3,2,1,1,2,1,3,2,2,2,36,5514,2137,2688,2412,758,5169,138,758,3377,8753,14405,4963,345,8546,2412,3239,2964,345,68923,17230.75
187,3,1,1,1,3,1,2,3,1,1,3,1,2,3,3,1,1,1,32,73,28,36,32,10,68,2,10,45,115,190,65,5,113,32,43,39,5,911,455.5
188,1,2,1,3,3,1,2,2,3,1,2,3,2,2,2,1,2,3,36,523,203,255,229,72,490,13,72,320,829,1365,470,33,810,229,307,281,33,6534,980.1
189,3,1,2,1,2,2,1,2,1,1,5,1,2,4,2,1,1,2,34,391,151,190,171,54,366,10,54,239,620,1020,351,25,605,171,229,210,25,4882,4882
190,1,1,1,1,1,2,2,1,1,1,6,1,1,5,2,1,1,3,32,33,13,16,15,5,31,1,5,20,53,87,30,2,51,15,20,18,2,417,20.85
