id,cnt_airlines,cnt_entertainment,cnt_auto_rentals,cnt_vehicles,cnt_business_serv,cnt_clothing_stores,cnt_contracted_serv,cnt_direct_marketing,cnt_govt_serv,cnt_hotel,cnt_misc,cnt_personal_serv_prov,cnt_repair_serv,cnt_retail_stores,cnt_service_prov,cnt_transport,cnt_utilities,cnt_wholesale_distributor,tot_tran_cnt,amt_airlines,amt_entertainment,amt_auto_rentals,amt_vehicles,amt_business_serv,amt_clothing_stores,amt_contracted_serv,amt_direct_marketing,amt_govt_serv,amt_hotel,amt_misc,amt_personal_serv_prov,amt_repair_serv,amt_retail_stores,amt_service_prov,amt_transport,amt_utilities,amt_wholesale_distributor,tot_tran_amt,payment
46,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,15,6,7,6,2,14,0,2,9,23,38,13,1,23,6,9,8,1,183,91.5
47,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,867,336,423,380,119,813,22,119,531,1377,2266,781,54,1344,380,510,466,54,10842,5421
48,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,116,45,57,51,16,109,3,16,71,185,304,105,7,180,51,68,63,7,1454,1454
49,0,1,0,1,0,2,0,1,1,1,5,1,0,5,0,1,1,0,20,115,45,56,50,16,108,3,16,71,183,301,104,7,178,50,68,62,7,1440,1440
50,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,802,311,391,351,110,751,20,110,491,1272,2094,721,50,1242,351,471,431,50,10019,1502.85
51,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,797,309,389,349,110,747,20,110,488,1265,2082,717,50,1235,349,468,428,50,9963,9963
52,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,809,313,394,354,111,758,20,111,495,1284,2113,728,51,1253,354,475,435,51,10109,5054.5
53,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,178,69,87,78,25,167,5,25,109,282,464,160,11,275,78,104,96,11,2224,2224
54,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,28,11,14,12,4,27,1,4,17,45,74,25,2,44,12,17,15,2,354,354
56,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,5,78,30,38,34,11,73,2,11,48,124,204,70,5,121,34,46,42,5,976,976
57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9463338.369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9463338.369,4731669.185
58,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,10,4,5,4,1,9,0,1,6,15,25,9,1,15,4,6,5,1,121,6.05
60,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,90,35,44,40,13,85,2,13,55,144,236,81,6,140,40,53,49,6,1132,1132
61,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,9,3,4,4,1,8,0,1,5,14,23,8,1,14,4,5,5,1,110,110
62,0,1,0,1,0,2,0,1,1,1,6,1,0,5,0,1,1,0,21,42,16,20,18,6,39,1,6,26,66,109,38,3,65,18,25,23,3,524,262
63,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,2109,817,1028,923,290,1977,53,290,1292,3348,5510,1898,132,3269,923,1239,1134,132,26364,13182
64,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,4683,1815,2283,2049,644,4391,117,644,2869,7435,12235,4215,293,7259,2049,2751,2517,293,58542,58542
66,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,0,0,0,6,76,30,37,33,11,72,2,11,47,121,199,69,5,118,33,45,41,5,955,477.5
67,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,964,374,470,422,133,904,24,133,590,1530,2518,867,60,1494,422,566,518,60,12049,12049
69,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,1265,490,617,554,174,1186,32,174,775,2008,3305,1139,79,1961,554,743,680,79,15815,7907.5
70,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,1,0,0,7,257,100,125,112,35,241,7,35,157,408,671,231,16,398,112,151,138,16,3210,3210
71,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,1,0,0,7,959,372,467,419,132,899,24,132,587,1522,2504,863,60,1486,419,563,515,60,11983,5991.5
72,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,1,0,0,7,235,91,115,103,32,220,6,32,144,373,614,212,15,364,103,138,126,15,2938,1469
73,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,220,85,107,96,30,206,6,30,135,349,575,198,14,341,96,129,118,14,2749,1374.5
74,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,551,0,0,0,0,0,0,0,0,0,0,0,551,275.5
76,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,17,6,8,7,2,16,1,2,10,26,43,15,1,26,7,10,9,1,207,103.5
77,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,475,0,0,0,0,0,0,0,0,0,0,0,475,475
79,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,0,0,0,6,553,214,269,242,76,518,14,76,339,877,1444,497,35,856,242,325,297,35,6909,6909
81,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,43,17,21,19,6,41,1,6,27,69,113,39,3,67,19,26,23,3,543,543
82,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,19,7,9,8,3,18,1,3,12,30,50,17,1,30,8,11,10,1,238,119
85,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,33,13,16,14,5,31,1,5,20,52,85,29,2,51,14,19,18,2,410,410
88,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,522,202,254,228,72,489,13,72,320,828,1363,470,33,809,228,307,281,33,6524,3262
91,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,0,0,0,6,10,4,5,5,1,10,0,1,6,16,26,9,1,16,5,6,6,1,128,128
92,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,679,263,331,297,93,637,17,93,416,1078,1774,611,43,1052,297,399,365,43,8488,8488
93,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,10,4,5,4,1,9,0,1,6,15,25,9,1,15,4,6,5,1,121,121
95,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,790,306,385,346,109,741,20,109,484,1254,2064,711,49,1225,346,464,425,49,9877,4938.5
96,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,1,0,0,7,105,41,51,46,15,99,3,15,64,167,274,95,7,163,46,62,57,7,1317,658.5
98,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,66,26,32,29,9,62,2,9,40,104,171,59,4,102,29,39,35,4,822,411
101,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,60,23,29,26,8,57,2,8,37,96,158,54,4,94,26,36,33,4,755,755
104,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,16829,0,0,0,0,0,0,0,0,0,0,0,16829,16829
106,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,77,30,37,34,11,72,2,11,47,122,200,69,5,119,34,45,41,5,961,240.25
107,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,1,0,0,7,85,33,42,37,12,80,2,12,52,136,223,77,5,132,37,50,46,5,1066,1066
108,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,4783,0,0,0,0,0,0,0,0,0,0,0,4783,4783
109,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,1378,0,0,0,0,0,0,0,0,0,0,0,1378,68.9
110,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,41,16,20,18,6,38,1,6,25,64,106,37,3,63,18,24,22,3,511,511
111,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,68,26,33,30,9,64,2,9,42,108,177,61,4,105,30,40,37,4,849,849
112,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,5687,2204,2773,2488,782,5332,142,782,3483,9028,14858,5118,356,8815,2488,3341,3057,356,71090,71090
113,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,2305,893,1124,1008,317,2161,58,317,1412,3658,6021,2074,144,3572,1008,1354,1239,144,28809,28809
114,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,246,95,120,107,34,230,6,34,150,390,641,221,15,381,107,144,132,15,3068,3068
115,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,1,0,0,7,499,193,243,218,69,467,13,69,305,792,1303,449,31,773,218,293,268,31,6234,1558.5
116,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,1104,428,538,483,152,1035,28,152,676,1753,2885,994,69,1712,483,649,594,69,13804,13804
118,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,1545,599,753,676,212,1448,39,212,946,2452,4035,1390,97,2394,676,908,830,97,19309,57927
119,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,47,18,23,21,7,44,1,7,29,75,123,42,3,73,21,28,25,3,590,590
120,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,2770,1073,1350,1212,381,2597,69,381,1697,4397,7236,2493,173,4293,1212,1627,1489,173,34623,17311.5
121,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,1453,563,709,636,200,1363,36,200,890,2307,3797,1308,91,2253,636,854,781,91,18168,18168
122,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,8,3,4,4,1,8,0,1,5,13,21,7,1,13,4,5,4,1,103,25.75
123,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,10,4,5,5,2,10,0,2,6,17,27,9,1,16,5,6,6,1,132,19.8
124,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,15,6,7,7,2,14,0,2,9,24,39,14,1,23,7,9,8,1,188,94
125,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,6315,2447,3079,2763,868,5920,158,868,3868,10025,16498,5684,395,9788,2763,3710,3394,395,78938,78938
126,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,405,157,198,177,56,380,10,56,248,643,1058,365,25,628,177,238,218,25,5064,5064
127,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,57,22,28,25,8,54,2,8,35,91,149,51,4,88,25,34,31,4,716,716
128,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,40,16,19,17,6,37,1,6,24,63,104,36,3,62,17,23,21,3,498,498
131,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,17,7,9,8,2,16,1,2,11,28,45,16,1,27,8,10,9,1,218,218
132,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,173,67,85,76,24,163,4,24,106,275,453,156,11,269,76,102,93,11,2168,2168
133,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,1193,462,582,522,164,1118,30,164,731,1894,3116,1074,75,1849,522,701,641,75,14913,14913
134,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,32,12,16,14,4,30,1,4,20,50,83,29,2,49,14,19,17,2,398,398
135,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,1,0,0,7,118,46,57,52,16,110,3,16,72,187,308,106,7,183,52,69,63,7,1472,736
136,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,1818,705,886,796,250,1705,46,250,1114,2886,4750,1636,114,2818,796,1068,977,114,22729,11364.5
137,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,424,164,207,185,58,397,11,58,259,672,1106,381,27,656,185,249,228,27,5294,2647
139,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,152,59,74,66,21,142,4,21,93,241,396,136,10,235,66,89,82,10,1897,948.5
140,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,95,37,46,42,13,89,2,13,58,151,248,85,6,147,42,56,51,6,1187,1187
143,0,1,0,1,0,2,0,1,1,1,5,1,0,5,0,1,1,0,20,57,22,28,25,8,53,2,8,35,90,148,51,4,88,25,33,30,4,711,355.5
144,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,2782,1078,1356,1217,383,2608,70,383,1704,4417,7268,2504,174,4312,1217,1635,1495,174,34777,34777
145,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,268,104,131,117,37,251,7,37,164,425,699,241,17,415,117,157,144,17,3348,3348
146,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,0,0,0,6,621,241,303,272,86,583,16,86,381,986,1623,559,39,963,272,365,334,39,7769,7769
147,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,2032,787,991,889,279,1905,51,279,1244,3225,5308,1829,127,3149,889,1194,1092,127,25397,6349.25
148,0,1,0,1,0,2,0,1,1,1,6,1,0,5,0,1,1,0,21,194,75,95,85,27,182,5,27,119,308,507,175,12,301,85,114,104,12,2427,121.35
149,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,6803,2636,3317,2977,936,6378,170,936,4167,10800,17773,6123,425,10545,2977,3997,3657,425,85042,42521
150,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,59,23,29,26,8,55,2,8,36,93,153,53,4,91,26,34,32,4,736,736
151,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,5160,2000,2516,2258,710,4838,129,710,3161,8192,13481,4644,323,7999,2258,3032,2774,323,64508,32254
152,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,3045,1180,1484,1332,419,2854,76,419,1865,4833,7954,2740,190,4719,1332,1789,1637,190,38058,38058
154,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,168,65,82,74,23,158,4,23,103,267,439,151,11,260,74,99,90,11,2102,2102
155,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,28,11,14,12,4,27,1,4,17,45,74,25,2,44,12,17,15,2,354,177
157,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,313,121,153,137,43,294,8,43,192,497,818,282,20,486,137,184,168,20,3916,3916
158,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,140,54,68,61,19,132,4,19,86,223,367,126,9,218,61,83,75,9,1754,1754
159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62037440.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62037440.42,31018720.21
160,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,1225,475,597,536,169,1149,31,169,750,1945,3201,1103,77,1899,536,720,659,77,15318,15318
161,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,77,30,38,34,11,72,2,11,47,122,201,69,5,119,34,45,41,5,963,963
162,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,23,9,11,10,3,21,1,3,14,36,59,20,2,35,10,13,12,2,284,284
163,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,192,74,94,84,26,180,5,26,118,304,501,173,12,297,84,113,103,12,2398,2398
164,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,21,8,10,9,3,20,1,3,13,33,55,19,1,33,9,12,11,1,262,131
165,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,125,49,61,55,17,117,3,17,77,199,327,113,8,194,55,74,67,8,1566,391.5
166,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,101,39,49,44,14,95,3,14,62,161,264,91,6,157,44,60,54,6,1264,1264
167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11941831.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11941831.75,11941831.75
168,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,9,3,4,4,1,8,0,1,5,14,23,8,1,13,4,5,5,1,109,54.5
169,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,849,0,0,0,0,0,0,0,0,0,0,0,849,424.5
170,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,317,123,155,139,44,297,8,44,194,503,828,285,20,492,139,186,171,20,3965,198.25
171,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,468,181,228,205,64,439,12,64,287,743,1222,421,29,725,205,275,252,29,5849,5849
172,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,66,26,32,29,9,62,2,9,40,105,172,59,4,102,29,39,35,4,824,412
174,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,1543,598,752,675,212,1447,39,212,945,2450,4031,1389,97,2392,675,907,830,97,19291,9645.5
175,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,58,22,28,25,8,54,2,8,35,92,151,52,4,89,25,34,31,4,722,722
176,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,374,145,182,164,52,351,9,52,229,594,977,337,23,580,164,220,201,23,4677,4677
178,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,965,374,470,422,133,905,24,133,591,1532,2521,869,60,1496,422,567,519,60,12063,12063
179,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,4459,1728,2174,1951,613,4181,112,613,2731,7079,11650,4013,279,6912,1951,2620,2397,279,55742,13935.5
180,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,13103,0,0,0,0,0,0,0,0,0,0,0,13103,6551.5
181,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,28,11,14,12,4,26,1,4,17,44,72,25,2,43,12,16,15,2,348,174
182,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,22,9,11,10,3,21,1,3,14,35,57,20,1,34,10,13,12,1,277,41.55
183,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,1035,401,505,453,142,970,26,142,634,1643,2704,932,65,1604,453,608,556,65,12938,12938
185,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,8,3,4,4,1,8,0,1,5,13,22,8,1,13,4,5,5,1,106,53
186,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,22,8,11,10,3,20,1,3,13,34,56,20,1,34,10,13,12,1,272,272
187,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,22,9,11,10,3,21,1,3,14,35,57,20,1,34,10,13,12,1,277,277
188,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,640,248,312,280,88,600,16,88,392,1016,1672,576,40,992,280,376,344,40,8000,4000
189,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,238,92,116,104,33,223,6,33,146,377,620,214,15,368,104,140,128,15,2972,2972
190,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,1,0,0,7,70,27,34,31,10,65,2,10,43,111,182,63,4,108,31,41,38,4,874,437
191,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,141,55,69,62,19,132,4,19,86,224,368,127,9,219,62,83,76,9,1764,264.6
192,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,374,145,182,164,52,351,9,52,229,594,978,337,23,580,164,220,201,23,4678,4678
193,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,507,197,247,222,70,475,13,70,311,805,1324,456,32,786,222,298,273,32,6340,317
194,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,5,101,39,49,44,14,95,3,14,62,160,264,91,6,157,44,59,54,6,1262,631
195,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,685,265,334,300,94,642,17,94,419,1087,1789,616,43,1061,300,402,368,43,8559,4279.5
