id,cnt_airlines,cnt_entertainment,cnt_auto_rentals,cnt_vehicles,cnt_business_serv,cnt_clothing_stores,cnt_contracted_serv,cnt_direct_marketing,cnt_govt_serv,cnt_hotel,cnt_misc,cnt_personal_serv_prov,cnt_repair_serv,cnt_retail_stores,cnt_service_prov,cnt_transport,cnt_utilities,cnt_wholesale_distributor,tot_tran_cnt,amt_airlines,amt_entertainment,amt_auto_rentals,amt_vehicles,amt_business_serv,amt_clothing_stores,amt_contracted_serv,amt_direct_marketing,amt_govt_serv,amt_hotel,amt_misc,amt_personal_serv_prov,amt_repair_serv,amt_retail_stores,amt_service_prov,amt_transport,amt_utilities,amt_wholesale_distributor,tot_tran_amt,payment
85,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,9,3,4,4,1,8,0,1,5,14,23,8,1,14,4,5,5,1,110,110
87,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,295,115,144,129,41,277,7,41,181,469,771,266,19,458,129,174,159,19,3694,1847
88,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,1735,672,846,759,239,1626,43,239,1062,2753,4531,1561,109,2688,759,1019,932,109,21682,21682
89,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,16,6,8,7,2,15,0,2,10,25,41,14,1,24,7,9,8,1,196,98
91,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,60,23,29,26,8,56,2,8,37,95,157,54,4,93,26,35,32,4,749,749
92,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,1,0,0,7,114,44,56,50,16,107,3,16,70,182,299,103,7,177,50,67,62,7,1430,1430
93,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,5,130,50,63,57,18,122,3,18,80,206,339,117,8,201,57,76,70,8,1623,1623
94,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,0,0,0,6,163,63,79,71,22,153,4,22,100,258,425,147,10,252,71,96,88,10,2034,2034
95,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,1407,545,686,616,194,1319,35,194,862,2233,3675,1266,88,2181,616,827,756,88,17588,2638.2
98,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,47,18,23,21,7,44,1,7,29,75,123,43,3,73,21,28,25,3,591,295.5
99,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,99,38,48,43,14,93,3,14,61,157,258,89,6,153,43,58,53,6,1236,1236
100,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,160,62,78,70,22,150,4,22,98,254,418,144,10,248,70,94,86,10,2000,100
101,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,158,61,77,69,22,148,4,22,97,251,413,142,10,245,69,93,85,10,1976,1976
102,0,1,0,1,0,2,0,1,1,1,6,1,0,5,0,1,1,0,21,113,44,55,50,16,106,3,16,70,180,296,102,7,176,50,67,61,7,1419,70.95
103,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,3247,1258,1583,1421,447,3044,81,447,1989,5155,8484,2923,203,5033,1421,1908,1745,203,40592,20296
105,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,17,7,8,8,2,16,1,2,11,27,45,15,1,26,8,10,9,1,214,107
107,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,0,0,0,6,1175,455,573,514,162,1101,29,162,720,1865,3069,1057,74,1821,514,690,632,74,14687,7343.5
108,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,31,12,15,14,4,29,1,4,19,49,80,28,2,48,14,18,17,2,387,387
109,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,25,10,12,11,4,24,1,4,16,40,66,23,2,39,11,15,14,2,319,159.5
110,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,7337,2843,3577,3210,1009,6878,184,1009,4494,11647,19168,6603,459,11372,3210,4310,3944,459,91713,45856.5
111,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,387,150,189,169,53,362,10,53,237,614,1010,348,24,599,169,227,208,24,4833,1208.25
113,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,1,0,0,7,61,24,30,27,8,57,2,8,37,96,158,55,4,94,27,36,33,4,761,761
114,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,84,33,41,37,12,79,2,12,52,133,220,76,5,130,37,49,45,5,1052,526
115,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,719,279,351,315,99,674,18,99,441,1142,1879,647,45,1115,315,423,387,45,8993,449.65
116,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,300,116,146,131,41,281,8,41,184,476,783,270,19,464,131,176,161,19,3747,1873.5
117,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,487,189,238,213,67,457,12,67,298,773,1273,439,31,755,213,286,262,31,6091,6091
119,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,25,10,12,11,3,23,1,3,15,39,64,22,2,38,11,14,13,2,308,154
120,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,1622,628,791,710,223,1520,41,223,993,2574,4237,1460,101,2514,710,953,872,101,20273,20273
121,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,3746,1452,1826,1639,515,3512,94,515,2294,5947,9786,3371,234,5806,1639,2201,2013,234,46824,23412
122,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,46,18,22,20,6,43,1,6,28,73,120,41,3,71,20,27,25,3,573,286.5
123,0,1,0,1,0,2,0,1,1,1,5,1,0,5,0,1,1,0,20,47,18,23,21,7,44,1,7,29,74,122,42,3,72,21,28,25,3,587,29.35
124,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,446,173,217,195,61,418,11,61,273,707,1164,401,28,691,195,262,240,28,5571,5571
125,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,1085,420,529,475,149,1017,27,149,664,1722,2834,976,68,1681,475,637,583,68,13559,13559
126,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,4149,1608,2023,1815,571,3889,104,571,2541,6586,10838,3734,259,6430,1815,2437,2230,259,51859,25929.5
127,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,1274,494,621,558,175,1195,32,175,781,2023,3329,1147,80,1975,558,749,685,80,15931,7965.5
128,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,51,20,25,22,7,48,1,7,31,81,134,46,3,79,22,30,28,3,638,159.5
129,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,747,290,364,327,103,700,19,103,458,1186,1951,672,47,1158,327,439,402,47,9340,9340
131,0,1,0,1,0,2,0,1,1,1,5,1,0,5,0,1,1,0,20,936,363,456,409,129,877,23,129,573,1485,2444,842,59,1450,409,550,503,59,11696,5848
132,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,82,32,40,36,11,77,2,11,50,130,214,74,5,127,36,48,44,5,1024,1024
133,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,41,16,20,18,6,38,1,6,25,65,107,37,3,63,18,24,22,3,513,513
134,0,1,0,1,0,2,0,1,1,1,6,1,0,5,0,1,1,0,21,42,16,21,19,6,40,1,6,26,67,111,38,3,66,19,25,23,3,532,266
135,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,1,0,0,7,1544,598,753,675,212,1447,39,212,946,2451,4033,1389,97,2393,675,907,830,97,19298,19298
137,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,1400,543,683,613,193,1312,35,193,858,2222,3657,1260,88,2170,613,823,753,88,17504,8752
138,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,135,53,66,59,19,127,3,19,83,215,354,122,9,210,59,80,73,9,1695,1695
139,0,1,0,1,0,2,0,1,1,1,6,1,0,5,0,1,1,0,21,3598,1394,1754,1574,495,3373,90,495,2204,5711,9399,3238,225,5576,1574,2114,1934,225,44973,22486.5
141,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,50,19,24,22,7,47,1,7,30,79,130,45,3,77,22,29,27,3,622,31.1
142,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,9192,3562,4481,4022,1264,8618,230,1264,5630,14593,24015,8273,575,14248,4022,5401,4941,575,114906,57453
143,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,57,22,28,25,8,54,2,8,35,91,150,52,4,89,25,34,31,4,719,179.75
147,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,246,95,120,108,34,231,6,34,151,391,643,222,15,382,108,145,132,15,3078,3078
148,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,473,183,231,207,65,444,12,65,290,751,1236,426,30,734,207,278,254,30,5916,2958
149,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,268,104,131,117,37,252,7,37,164,426,701,242,17,416,117,158,144,17,3355,3355
150,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,1,0,0,7,11,4,6,5,2,11,0,2,7,18,29,10,1,17,5,7,6,1,142,7.1
151,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,216,84,105,95,30,203,6,30,133,343,565,195,14,335,95,127,116,14,2706,676.5
153,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,104,40,51,46,14,97,3,14,64,165,271,94,7,161,46,61,56,7,1301,1301
154,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,3884,1505,1893,1699,534,3641,97,534,2379,6165,10146,3495,243,6020,1699,2282,2088,243,48547,48547
156,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,89,34,43,39,12,83,2,12,54,141,232,80,6,138,39,52,48,6,1110,1110
157,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,5,196,76,96,86,27,184,5,27,120,312,513,177,12,304,86,115,106,12,2454,2454
158,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,753,292,367,329,104,706,19,104,461,1195,1967,678,47,1167,329,442,405,47,9412,4706
160,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,59,23,29,26,8,56,2,8,36,94,155,54,4,92,26,35,32,4,743,743
161,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,1,0,0,7,32,12,16,14,4,30,1,4,20,51,83,29,2,49,14,19,17,2,399,399
162,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,62,24,30,27,9,58,2,9,38,99,162,56,4,96,27,37,33,4,777,777
163,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,20,8,10,9,3,19,1,3,12,32,52,18,1,31,9,12,11,1,252,37.8
164,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,124,48,60,54,17,116,3,17,76,197,324,112,8,192,54,73,67,8,1550,1550
165,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,468,181,228,205,64,439,12,64,287,743,1222,421,29,725,205,275,251,29,5848,292.4
166,0,1,0,1,0,2,0,1,1,1,6,1,0,5,0,1,1,0,21,210,82,103,92,29,197,5,29,129,334,549,189,13,326,92,124,113,13,2629,1314.5
167,0,1,0,1,0,2,0,1,1,1,6,1,0,5,0,1,1,0,21,341,132,166,149,47,320,9,47,209,542,892,307,21,529,149,201,184,21,4266,4266
170,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,4047,1568,1973,1771,557,3794,101,557,2479,6425,10574,3643,253,6274,1771,2378,2176,253,50594,50594
171,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,319,124,156,140,44,299,8,44,195,506,833,287,20,494,140,187,172,20,3988,3988
172,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,19,8,9,9,3,18,1,3,12,31,50,17,1,30,9,11,10,1,242,12.1
173,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,222,86,108,97,31,208,6,31,136,353,580,200,14,344,97,131,120,14,2778,1389
174,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,1,0,0,7,205,80,100,90,28,192,5,28,126,326,536,185,13,318,90,121,110,13,2566,641.5
175,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,5,101,39,49,44,14,95,3,14,62,160,264,91,6,156,44,59,54,6,1261,630.5
176,0,1,0,1,0,2,0,1,1,1,6,1,0,5,0,1,1,0,21,1131,438,551,495,156,1060,28,156,693,1795,2955,1018,71,1753,495,665,608,71,14139,7069.5
177,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,316,122,154,138,43,296,8,43,193,501,824,284,20,489,138,185,170,20,3944,3944
179,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,38,15,19,17,5,36,1,5,24,61,100,35,2,59,17,23,21,2,480,240
180,0,1,0,1,0,2,0,1,1,1,6,1,0,5,0,1,1,0,21,2401,930,1170,1050,330,2251,60,330,1470,3811,6271,2161,150,3721,1050,1410,1290,150,30006,30006
182,0,1,0,1,0,2,0,1,1,1,6,1,0,5,0,1,1,0,21,421,163,205,184,58,395,11,58,258,668,1100,379,26,653,184,247,226,26,5262,5262
183,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,1444,560,704,632,199,1354,36,199,884,2292,3772,1300,90,2238,632,848,776,90,18050,9025
184,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,17,7,8,8,2,16,1,2,11,27,45,16,1,27,8,10,9,1,216,108
185,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,343,133,167,150,47,321,9,47,210,544,895,308,22,531,150,201,184,22,4284,4284
186,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,210,81,102,92,29,197,5,29,129,333,549,189,13,326,92,123,113,13,2625,131.25
188,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,195,76,95,85,27,183,5,27,119,309,509,175,12,302,85,114,105,12,2435,2435
189,0,1,0,1,0,2,0,1,1,1,6,1,0,5,0,1,1,0,21,49,19,24,21,7,46,1,7,30,77,127,44,3,75,21,29,26,3,609,609
190,0,1,0,1,0,2,0,1,1,1,5,1,0,5,0,1,1,0,20,76,30,37,33,11,71,2,11,47,121,199,69,5,118,33,45,41,5,954,477
191,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,557,216,272,244,77,522,14,77,341,885,1456,502,35,864,244,327,300,35,6968,1742
193,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,258,100,126,113,36,242,7,36,158,410,675,232,16,400,113,152,139,16,3229,807.25
194,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,5128,1987,2500,2244,705,4808,128,705,3141,8141,13397,4615,321,7949,2244,3013,2756,321,64103,32051.5
195,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,3526,1367,1719,1543,485,3306,88,485,2160,5598,9213,3174,220,5466,1543,2072,1896,220,44081,11020.25
197,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,4894,1897,2386,2141,673,4588,122,673,2998,7770,12786,4405,306,7586,2141,2875,2631,306,61178,61178
198,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,14,5,7,6,2,13,0,2,8,22,36,12,1,21,6,8,7,1,171,171
199,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,1278,495,623,559,176,1198,32,176,783,2029,3339,1150,80,1981,559,751,687,80,15976,7988
200,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,80,31,39,35,11,75,2,11,49,127,208,72,5,124,35,47,43,5,999,999
201,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,41,16,20,18,6,38,1,6,25,65,107,37,3,63,18,24,22,3,513,513
202,0,1,0,1,0,2,0,1,1,1,6,1,0,5,0,1,1,0,21,25,10,12,11,4,24,1,4,15,40,66,23,2,39,11,15,14,2,318,159
203,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3,934,362,455,409,128,875,23,128,572,1482,2439,840,58,1447,409,549,502,58,11670,5835
204,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,1,0,0,7,15,6,7,7,2,14,0,2,9,24,39,13,1,23,7,9,8,1,187,187
