"id","cnt_airlines","cnt_entertainment","cnt_auto_rentals","cnt_vehicles","cnt_business_serv","cnt_clothing_stores","cnt_contracted_serv","cnt_direct_marketing","cnt_govt_serv","cnt_hotel","cnt_misc","cnt_personal_serv_prov","cnt_repair_serv","cnt_retail_stores","cnt_service_prov","cnt_transport","cnt_utilities","cnt_wholesale_distributor","tot_tran_cnt","amt_airlines","amt_entertainment","amt_auto_rentals","amt_vehicles","amt_business_serv","amt_clothing_stores","amt_contracted_serv","amt_direct_marketing","amt_govt_serv","amt_hotel","amt_misc","amt_personal_serv_prov","amt_repair_serv","amt_retail_stores","amt_service_prov","amt_transport","amt_utilities","amt_wholesale_distributor","tot_tran_amt","payment"
25,1,1,1,2,2,1,1,3,1,1,3,1,1,2,2,1,1,1,26,158,61,77,69,22,148,4,22,97,250,411,142,10,244,69,93,85,10,1972,493
26,1,2,2,1,2,2,1,2,1,2,1,1,2,1,1,3,3,1,29,1540,597,751,674,212,1444,39,212,944,2445,4024,1386,96,2388,674,905,828,96,19255,4813.75
27,2,1,2,2,1,1,2,1,1,1,2,1,3,2,2,1,2,2,29,16,6,8,7,2,15,1,2,10,26,43,15,1,25,7,10,9,1,204,102
28,2,2,2,2,2,1,2,3,1,2,1,2,3,1,1,1,2,1,31,8200,3178,3998,3588,1128,7687,205,1128,5022,13017,21422,7380,513,12710,3588,4818,4408,513,102503,51251.5
29,1,2,2,2,2,1,1,2,1,1,2,3,1,2,1,1,1,1,27,175,68,85,77,24,164,4,24,107,278,457,158,11,271,77,103,94,11,2188,2188
30,3,1,2,1,3,1,1,1,1,1,3,1,1,3,1,1,1,2,28,763,296,372,334,105,715,19,105,467,1211,1992,686,48,1182,334,448,410,48,9535,4767.5
31,3,1,3,1,3,2,1,1,1,1,5,1,2,5,3,1,1,2,37,29,11,14,13,4,27,1,4,18,45,74,26,2,44,13,17,15,2,359,359
32,1,1,1,1,2,1,1,1,1,1,3,1,2,3,3,1,1,1,26,26,10,13,11,4,24,1,4,16,41,67,23,2,40,11,15,14,2,324,81
33,2,1,3,1,1,1,2,2,1,1,3,1,3,3,1,1,1,1,29,299,116,146,131,41,281,8,41,183,475,782,269,19,464,131,176,161,19,3742,1871
34,3,1,3,1,2,1,3,3,1,1,4,1,1,4,1,1,1,3,35,1728,670,842,756,238,1620,43,238,1058,2742,4513,1555,108,2678,756,1015,929,108,21597,10798.5
35,1,1,3,3,2,1,3,1,3,1,2,2,1,2,3,1,2,1,33,4203,1629,2049,1839,578,3941,105,578,2575,6673,10981,3783,263,6515,1839,2470,2259,263,52543,52543
36,2,3,2,3,3,1,2,2,1,1,3,1,3,2,2,1,1,2,35,177,69,87,78,24,166,5,24,109,282,463,160,11,275,78,104,95,11,2218,1109
37,2,1,2,1,3,2,1,3,1,1,5,1,1,4,3,1,1,1,34,11930,4623,5816,5220,1641,11185,298,1641,7307,18939,31168,10737,746,18492,5220,7009,6413,746,149131,149131
38,1,1,2,1,3,3,2,1,1,2,8,1,2,7,1,2,1,3,42,659,255,321,288,91,617,17,91,403,1045,1720,593,41,1021,288,387,354,41,8232,24696
39,2,1,3,1,1,1,3,3,1,1,4,1,2,4,3,1,1,1,34,566,219,276,248,78,530,14,78,346,898,1477,509,35,877,248,332,304,35,7070,3535
41,1,3,3,1,1,1,1,1,1,1,3,1,1,2,1,1,1,2,26,1352,524,659,592,186,1268,34,186,828,2147,3533,1217,85,2096,592,795,727,85,16906,16906
42,2,1,1,1,2,2,1,3,1,1,5,1,3,4,1,1,1,3,34,227,88,111,99,31,213,6,31,139,361,593,205,14,352,99,134,122,14,2839,1419.5
43,1,2,1,2,3,1,3,3,1,2,2,2,2,2,2,3,3,2,37,336,130,164,147,46,315,8,46,206,533,878,302,21,521,147,197,181,21,4199,4199
44,1,1,2,1,1,2,1,2,1,1,5,1,2,4,2,1,1,3,32,61,24,30,27,8,57,2,8,38,97,160,55,4,95,27,36,33,4,766,383
45,3,3,3,1,3,1,1,2,3,1,2,3,3,2,3,1,3,3,41,45,18,22,20,6,43,1,6,28,72,119,41,3,70,20,27,24,3,568,142
46,1,1,1,1,2,1,2,1,1,1,4,1,2,4,2,1,1,3,30,38,15,18,17,5,35,1,5,23,60,98,34,2,58,17,22,20,2,470,117.5
47,3,1,2,1,1,1,1,1,1,1,4,1,3,4,3,1,1,3,33,1015,393,495,444,140,952,25,140,622,1611,2652,914,64,1573,444,596,546,64,12690,3172.5
48,3,1,2,1,1,2,0,1,1,1,6,1,3,5,3,1,1,2,35,11,4,5,5,2,10,0,2,7,17,28,10,1,17,5,6,6,1,137,68.5
49,1,1,3,1,2,2,1,1,1,1,5,1,1,4,1,1,1,1,29,1457,565,710,637,200,1366,37,200,892,2312,3805,1311,91,2258,637,856,783,91,18208,9104
50,2,1,1,1,2,2,1,2,1,1,5,1,3,4,2,1,1,2,33,120,46,58,52,17,112,3,17,73,190,312,108,8,185,52,70,64,8,1495,224.25
52,2,1,1,1,1,2,2,1,1,1,6,1,2,5,2,1,1,2,33,17,7,8,8,2,16,1,2,11,27,45,16,1,27,8,10,9,1,216,108
53,3,1,1,1,1,1,0,3,1,1,4,1,2,4,1,1,1,1,28,15,6,8,7,2,15,0,2,10,25,40,14,1,24,7,9,8,1,194,97
54,2,1,2,1,1,1,1,3,1,1,3,1,1,3,3,1,1,1,28,28,11,14,12,4,26,1,4,17,45,73,25,2,44,12,17,15,2,352,52.8
56,1,1,2,2,3,1,1,3,3,3,1,3,3,1,3,1,3,3,38,93,36,46,41,13,88,2,13,57,148,244,84,6,145,41,55,50,6,1168,584
57,1,1,1,1,1,1,2,2,1,1,4,1,2,3,1,1,1,3,28,1495,579,729,654,206,1401,37,206,916,2373,3905,1345,94,2317,654,878,803,94,18686,18686
59,3,1,1,1,2,1,2,1,1,1,4,1,1,3,2,1,1,3,30,44,17,21,19,6,41,1,6,27,69,114,39,3,68,19,26,24,3,547,136.75
61,3,1,3,1,1,1,3,2,3,1,3,1,2,2,1,1,2,3,34,28,11,14,12,4,27,1,4,17,45,74,25,2,44,12,17,15,2,354,354
62,1,2,1,2,2,1,1,1,1,1,2,2,1,2,1,1,3,2,27,16,6,8,7,2,15,1,2,10,26,42,15,1,25,7,10,9,1,203,50.75
63,2,3,3,2,1,1,3,1,3,1,3,1,2,2,2,1,3,1,35,92,36,45,40,13,86,2,13,56,146,240,83,6,143,40,54,50,6,1151,1151
64,3,1,3,2,1,1,3,3,1,1,3,1,1,3,2,1,1,2,33,493,191,240,216,68,462,12,68,302,782,1287,444,31,764,216,290,265,31,6162,3081
65,1,1,1,1,3,1,3,1,2,1,2,2,1,2,3,3,2,3,33,139,54,68,61,19,130,4,19,85,221,363,125,9,215,61,82,75,9,1739,1739
66,1,1,2,1,3,1,3,2,1,1,3,1,3,2,1,1,1,1,29,1153,447,562,504,159,1081,29,159,706,1830,3011,1037,72,1787,504,677,620,72,14410,14410
67,3,1,2,1,3,1,3,1,1,1,4,1,3,4,1,1,1,2,34,22,9,11,10,3,20,1,3,13,35,57,20,1,34,10,13,12,1,275,275
68,2,1,2,1,3,1,3,2,1,1,4,1,2,3,1,1,1,2,32,75,29,37,33,10,70,2,10,46,119,196,67,5,116,33,44,40,5,937,468.5
69,2,1,2,1,2,2,2,1,1,1,6,1,1,5,3,1,1,2,35,24,9,12,10,3,22,1,3,15,38,62,21,2,37,10,14,13,2,298,298
71,2,1,1,1,1,1,3,3,1,1,4,1,2,3,3,1,1,3,33,136,53,66,60,19,128,4,19,84,216,356,123,9,211,60,80,73,9,1706,1706
72,3,3,1,3,3,1,1,2,2,3,1,1,1,1,2,3,1,1,33,62,24,30,27,9,58,2,9,38,98,161,56,4,96,27,36,33,4,774,193.5
73,1,1,3,1,3,1,0,1,1,1,3,1,2,3,3,1,1,3,30,16,6,8,7,2,15,0,2,10,25,42,14,1,25,7,9,9,1,199,99.5
74,2,1,2,1,2,1,2,3,1,1,3,1,1,3,1,1,1,1,28,1796,696,876,786,247,1684,45,247,1100,2851,4692,1617,112,2784,786,1055,966,112,22452,11226
76,3,1,2,1,2,1,1,2,1,1,4,1,3,4,1,1,1,3,33,1162,450,567,509,160,1090,29,160,712,1845,3036,1046,73,1802,509,683,625,73,14531,7265.5
77,2,1,2,1,1,1,3,2,1,1,3,1,2,3,2,1,1,2,30,1018,394,496,445,140,954,26,140,623,1615,2658,916,64,1577,445,598,547,64,12720,12720
79,2,1,1,1,3,1,3,2,1,1,4,1,1,4,3,1,1,2,33,1090,422,531,477,150,1022,27,150,668,1730,2847,981,68,1689,477,640,586,68,13623,13623
81,3,1,1,1,3,2,1,1,1,1,5,1,1,5,2,1,1,2,33,722,280,352,316,99,677,18,99,442,1146,1886,650,45,1119,316,424,388,45,9024,9024
82,3,1,1,1,3,2,1,2,1,1,5,1,1,4,3,1,1,3,35,62,24,30,27,9,58,2,9,38,98,161,56,4,96,27,36,33,4,774,774
83,2,2,3,3,1,1,2,2,3,1,2,1,3,2,1,2,2,3,36,1023,396,499,447,141,959,26,141,626,1623,2671,920,64,1585,447,601,550,64,12783,12783
85,1,1,2,1,1,1,2,2,1,1,3,1,3,3,2,1,1,3,30,2503,970,1220,1095,344,2347,63,344,1533,3974,6540,2253,157,3880,1095,1471,1346,157,31292,15646
86,2,2,2,2,3,1,1,2,1,1,3,1,1,2,2,1,1,2,30,209,81,102,91,29,196,5,29,128,331,545,188,13,324,91,123,112,13,2610,2610
87,2,1,3,2,3,3,1,3,2,1,1,2,1,1,3,2,1,2,34,40,16,20,18,6,38,1,6,25,64,105,36,3,62,18,24,22,3,507,507
89,1,2,2,1,3,1,0,2,1,1,3,1,3,2,3,1,1,2,30,9,4,4,4,1,9,0,1,6,14,24,8,1,14,4,5,5,1,114,57
90,1,1,3,1,1,2,2,1,1,1,5,1,3,4,2,1,1,1,32,28,11,14,12,4,27,1,4,17,45,74,26,2,44,12,17,15,2,355,355
91,1,1,2,1,1,1,3,2,1,1,3,1,1,2,3,1,1,1,27,99,38,48,43,14,92,3,14,60,156,257,89,6,153,43,58,53,6,1232,1232
92,3,1,2,1,1,1,1,1,1,1,4,1,2,3,2,1,1,1,28,29,11,14,13,4,27,1,4,18,46,75,26,2,45,13,17,16,2,363,181.5
93,2,1,2,1,2,1,1,2,1,1,4,1,1,4,1,1,1,3,30,201,78,98,88,28,188,5,28,123,318,524,180,13,311,88,118,108,13,2510,627.5
94,3,1,2,1,2,1,3,3,1,1,4,1,2,3,1,1,1,2,33,1446,560,705,633,199,1356,36,199,886,2296,3778,1301,90,2241,633,850,777,90,18076,9038
95,1,1,1,1,1,2,3,2,1,1,5,1,3,4,2,1,1,2,33,655,254,319,286,90,614,16,90,401,1039,1710,589,41,1015,286,385,352,41,8183,2045.75
96,1,1,2,1,1,2,3,3,1,1,5,1,2,4,2,1,1,3,35,785,304,383,344,108,736,20,108,481,1247,2051,707,49,1217,344,461,422,49,9816,9816
97,2,2,3,1,3,1,3,3,1,1,3,1,3,2,3,1,1,2,36,19509,7560,9511,8535,2683,18290,488,2683,11950,30971,50968,17558,1219,30240,8535,11462,10486,1219,243867,243867
98,3,1,3,1,1,1,2,2,1,1,4,1,3,4,3,1,1,1,34,382,148,186,167,53,358,10,53,234,607,998,344,24,592,167,225,205,24,4777,2388.5
99,1,1,2,1,1,1,2,3,1,1,3,1,1,3,3,1,1,3,30,461,179,225,202,63,432,12,63,282,732,1204,415,29,714,202,271,248,29,5763,5763
100,1,1,3,1,2,1,3,2,2,2,2,3,3,2,2,2,1,3,36,681,264,332,298,94,639,17,94,417,1081,1779,613,43,1056,298,400,366,43,8515,8515
102,1,3,1,1,2,1,2,3,3,1,2,2,2,2,1,1,2,2,32,1488,577,725,651,205,1395,37,205,911,2362,3887,1339,93,2306,651,874,800,93,18599,9299.5
103,3,1,1,1,3,1,3,3,1,1,4,1,3,4,1,1,1,2,35,162,63,79,71,22,152,4,22,99,257,423,146,10,251,71,95,87,10,2024,506
104,2,1,3,1,2,1,1,3,2,1,3,1,1,2,1,1,3,3,32,41,16,20,18,6,39,1,6,25,66,108,37,3,64,18,24,22,3,517,258.5
105,3,1,1,3,2,3,1,2,1,3,1,1,1,1,3,3,2,2,34,1709,662,833,748,235,1602,43,235,1047,2713,4464,1538,107,2649,748,1004,919,107,21363,21363
106,2,1,2,1,2,1,1,3,1,1,3,1,3,3,3,1,1,3,33,439,170,214,192,60,411,11,60,269,696,1146,395,28,680,192,258,236,28,5485,2742.5
108,1,2,2,2,2,1,2,2,3,1,2,2,1,2,3,1,3,1,33,151,59,74,66,21,141,4,21,92,239,394,136,10,234,66,89,81,10,1888,1888
109,3,1,2,1,2,1,3,3,1,1,3,1,2,3,3,1,1,3,35,19,7,9,8,3,18,1,3,12,30,50,17,1,29,8,11,10,1,237,35.55
110,1,3,1,1,1,1,2,1,2,1,2,2,2,2,1,1,1,3,28,56,22,27,25,8,53,2,8,34,89,147,51,4,87,25,33,30,4,705,705
112,3,1,3,1,3,1,0,3,1,1,4,1,2,3,2,1,1,3,34,9,4,5,4,1,9,0,1,6,15,24,8,1,14,4,5,5,1,116,58
114,1,3,1,3,3,1,1,3,2,1,2,2,3,2,1,1,2,2,34,54,21,26,24,7,50,1,7,33,85,140,48,3,83,24,32,29,3,670,670
115,2,2,2,2,2,1,2,2,2,1,3,1,1,2,2,1,3,1,32,1567,607,764,686,216,1469,39,216,960,2488,4094,1410,98,2429,686,921,842,98,19590,4897.5
116,1,1,3,1,2,1,3,3,1,1,4,1,1,4,1,1,1,2,32,119,46,58,52,16,111,3,16,73,188,310,107,8,184,52,70,64,8,1485,1485
117,2,1,2,1,1,1,2,2,1,1,4,1,2,4,3,1,1,3,33,53,21,26,23,7,50,1,7,32,84,138,48,3,82,23,31,28,3,660,660
118,1,1,1,1,1,1,2,1,1,1,4,1,3,3,3,1,1,1,28,1496,580,729,654,206,1402,37,206,916,2374,3907,1346,94,2318,654,879,804,94,18696,18696
119,2,1,2,1,1,1,1,3,1,1,4,1,2,3,1,1,1,1,28,52,20,25,23,7,48,1,7,32,82,135,47,3,80,23,30,28,3,646,32.3
120,1,1,3,1,1,2,0,2,1,1,5,1,1,4,3,1,1,1,30,9,4,4,4,1,9,0,1,6,14,24,8,1,14,4,5,5,1,114,28.5
121,3,1,3,1,1,2,0,3,1,1,5,1,3,4,1,1,1,3,35,10,4,5,5,2,10,0,2,6,16,27,9,1,16,5,6,6,1,131,131
122,3,1,3,1,1,1,2,3,1,1,3,1,3,3,3,1,1,3,35,30,12,15,13,4,28,1,4,18,48,78,27,2,46,13,18,16,2,375,375
123,1,1,1,3,3,1,3,2,1,1,3,1,2,3,2,1,1,3,33,72,28,35,32,10,68,2,10,44,115,189,65,5,112,32,43,39,5,906,453
124,1,2,1,3,1,1,1,1,1,2,2,2,1,2,2,1,1,1,26,184,71,90,80,25,172,5,25,112,291,479,165,12,284,80,108,99,12,2294,1147
125,3,1,3,1,2,1,3,3,1,1,3,1,2,3,1,1,1,3,34,3295,1277,1606,1442,453,3089,82,453,2018,5231,8608,2966,206,5107,1442,1936,1771,206,41188,2059.4
126,2,1,2,1,3,1,2,1,1,1,3,1,1,3,2,1,1,2,29,203,79,99,89,28,190,5,28,124,322,529,182,13,314,89,119,109,13,2535,380.25
127,3,2,2,2,1,3,1,3,1,3,1,2,1,1,1,2,2,2,33,101,39,49,44,14,94,3,14,62,160,263,91,6,156,44,59,54,6,1259,629.5
128,3,1,2,1,3,1,2,2,1,1,4,1,1,4,3,1,1,2,34,109,42,53,48,15,102,3,15,67,173,285,98,7,169,48,64,59,7,1364,1364
129,3,1,3,2,1,1,3,1,3,2,2,3,1,2,3,1,1,2,35,427,166,208,187,59,400,11,59,262,678,1116,384,27,662,187,251,230,27,5341,1335.25
132,1,1,1,1,1,1,1,2,1,1,4,1,2,3,3,1,1,3,29,8393,3252,4092,3672,1154,7868,210,1154,5141,13323,21926,7553,525,13009,3672,4931,4511,525,104911,104911
134,1,2,3,2,3,1,2,3,2,2,2,3,3,2,1,3,2,2,39,220,85,107,96,30,207,6,30,135,350,575,198,14,341,96,129,118,14,2751,2751
135,2,2,1,1,1,3,2,2,3,2,1,3,1,1,3,2,2,3,35,60,23,29,26,8,56,2,8,37,95,156,54,4,92,26,35,32,4,747,747
137,1,1,1,3,2,1,2,1,3,1,2,3,1,2,2,3,1,2,32,136,53,67,60,19,128,4,19,84,217,356,123,9,211,60,80,73,9,1708,1708
138,3,1,2,1,3,1,3,2,1,1,4,1,3,4,1,1,1,1,34,190,74,93,83,26,178,5,26,117,302,497,171,12,295,83,112,102,12,2378,2378
139,3,1,2,1,2,2,3,1,1,1,5,1,1,5,3,1,1,2,36,2032,788,991,889,280,1905,51,280,1245,3226,5309,1829,127,3150,889,1194,1092,127,25404,12702
140,3,1,1,1,2,1,0,1,1,1,3,1,2,2,3,1,1,1,26,11,4,6,5,2,11,0,2,7,18,29,10,1,17,5,7,6,1,142,21.3
141,1,2,1,3,2,1,1,2,2,1,2,2,3,2,2,2,1,2,32,23,9,11,10,3,21,1,3,14,36,60,21,2,35,10,13,12,2,286,286
142,2,1,1,3,3,1,3,3,1,1,3,1,1,3,3,1,1,2,34,1164,451,567,509,160,1091,29,160,713,1847,3040,1047,73,1804,509,684,625,73,14546,14546
143,1,1,1,1,1,1,2,1,1,1,4,1,3,4,3,1,1,3,31,304,118,148,133,42,285,8,42,186,482,793,273,19,471,133,178,163,19,3797,3797
144,2,1,2,1,1,1,2,3,1,1,4,1,2,3,2,1,1,3,32,9236,3579,4503,4041,1270,8659,231,1270,5657,14662,24129,8313,577,14316,4041,5426,4965,577,115452,5772.6
145,1,2,3,2,2,1,3,3,1,1,3,1,3,2,1,1,1,2,33,1384,537,675,606,190,1298,35,190,848,2198,3617,1246,87,2146,606,813,744,87,17307,17307
147,3,2,1,3,2,1,3,2,2,1,2,2,3,2,2,1,1,2,35,17,7,9,8,2,16,1,2,11,27,45,16,1,27,8,10,9,1,217,217
148,2,1,2,1,1,1,1,1,1,1,4,1,3,3,2,1,1,3,30,19,7,9,8,3,18,1,3,12,30,50,17,1,30,8,11,10,1,238,238
149,3,2,1,1,3,1,1,1,1,1,3,1,3,2,3,1,1,3,32,44,17,22,19,6,41,1,6,27,70,115,40,3,68,19,26,24,3,551,551
152,1,1,2,1,3,2,0,1,1,1,5,1,1,5,3,1,1,2,32,11,4,5,5,2,10,0,2,7,17,29,10,1,17,5,7,6,1,139,139
153,2,1,3,1,1,2,2,1,1,1,5,1,1,4,1,1,1,2,31,73,28,35,32,10,68,2,10,44,115,189,65,5,112,32,43,39,5,907,907
155,3,1,1,1,1,1,2,3,3,1,2,3,2,2,1,1,1,2,31,6811,2639,3320,2980,937,6385,170,937,4172,10812,17793,6130,426,10557,2980,4001,3661,426,85137,42568.5
159,3,2,3,2,3,1,3,1,1,1,3,1,1,2,2,1,1,2,33,71,27,35,31,10,66,2,10,43,112,185,64,5,110,31,42,38,5,887,443.5
160,3,1,1,1,2,2,3,3,1,1,5,1,2,4,1,1,1,2,35,166,64,81,73,23,155,4,23,102,263,433,149,10,257,73,97,89,10,2072,518
161,3,1,1,1,2,1,0,3,1,1,3,1,3,3,3,1,1,2,31,15,6,8,7,2,14,0,2,9,24,40,14,1,24,7,9,8,1,191,191
163,2,1,1,2,3,1,2,3,1,1,3,1,1,3,1,1,1,1,29,529,205,258,231,73,496,13,73,324,839,1381,476,33,819,231,311,284,33,6609,3304.5
164,1,1,3,1,3,1,2,1,1,1,4,1,3,3,2,1,1,2,32,481,186,234,210,66,451,12,66,295,763,1256,433,30,745,210,283,259,30,6010,6010
165,2,1,2,1,3,2,3,1,1,1,6,1,1,5,2,1,1,3,37,891,345,434,390,123,835,22,123,546,1414,2327,802,56,1380,390,523,479,56,11136,556.8
166,3,1,1,1,2,2,1,1,1,1,6,1,3,5,3,1,1,1,35,1903,737,928,832,262,1784,48,262,1165,3020,4970,1712,119,2949,832,1118,1023,119,23783,23783
167,1,1,2,1,1,1,3,3,1,1,4,1,2,3,2,1,1,2,31,226,88,110,99,31,212,6,31,139,359,592,204,14,351,99,133,122,14,2830,1415
168,1,1,3,1,1,1,3,3,1,1,4,1,2,4,2,1,1,2,33,1740,674,848,761,239,1632,44,239,1066,2763,4546,1566,109,2697,761,1022,935,109,21751,21751
169,1,1,3,2,3,3,1,2,1,1,1,1,1,1,3,1,1,1,28,1578,612,769,690,217,1479,40,217,967,2505,4122,1420,99,2446,690,927,848,99,19725,19725
170,3,2,3,3,3,1,1,1,1,1,2,1,1,2,2,3,3,1,34,65,25,32,29,9,61,2,9,40,103,170,59,4,101,29,38,35,4,815,407.5
171,1,3,2,2,3,1,3,2,1,1,3,1,3,2,1,1,1,2,33,141,55,69,62,19,132,4,19,86,223,367,127,9,218,62,83,76,9,1761,1761
172,1,1,2,1,1,1,2,2,3,1,2,2,2,2,3,1,3,1,31,367,142,179,160,50,344,9,50,225,582,958,330,23,568,160,215,197,23,4582,4582
173,1,2,2,1,3,1,1,1,1,1,3,1,1,2,3,1,1,2,28,91,35,44,40,13,85,2,13,56,144,238,82,6,141,40,54,49,6,1139,569.5
174,1,1,2,1,2,1,1,1,1,1,4,1,1,4,3,1,1,2,29,2776,1076,1353,1214,382,2602,69,382,1700,4406,7251,2498,174,4302,1214,1631,1492,174,34696,34696
175,1,2,2,3,2,1,0,1,2,1,3,1,3,2,3,1,1,3,32,15,6,8,7,2,14,0,2,9,24,40,14,1,24,7,9,8,1,191,95.5
176,3,1,3,1,1,1,0,1,1,1,4,1,3,3,3,1,1,2,31,16,6,8,7,2,15,0,2,10,25,41,14,1,24,7,9,9,1,197,197
177,1,2,1,3,2,3,3,3,3,3,1,3,1,1,3,2,3,3,41,487,189,237,213,67,456,12,67,298,773,1272,438,31,754,213,286,262,31,6086,912.9
178,1,3,3,3,3,1,0,2,1,1,3,1,3,2,3,1,1,3,35,10,4,5,4,1,9,0,1,6,16,26,9,1,16,4,6,5,1,124,124
179,2,1,3,1,1,2,2,3,1,1,5,1,3,4,1,1,1,1,34,110,43,54,48,15,103,3,15,68,175,288,99,7,171,48,65,59,7,1378,689
181,2,1,3,1,1,1,1,1,1,1,3,1,2,3,2,1,1,3,29,182,71,89,80,25,171,5,25,112,289,476,164,11,283,80,107,98,11,2279,341.85
182,3,1,1,2,2,1,2,3,1,1,3,1,2,3,2,1,1,2,32,1037,402,506,454,143,972,26,143,635,1647,2710,934,65,1608,454,609,558,65,12968,6484
183,2,2,3,2,2,1,1,3,1,1,3,1,2,2,1,1,1,2,31,4961,1922,2418,2170,682,4650,124,682,3038,7875,12959,4464,310,7689,2170,2914,2666,310,62004,62004
184,3,1,2,1,2,1,1,2,1,1,4,1,1,3,3,1,1,1,30,326,126,159,143,45,306,8,45,200,518,852,293,20,505,143,192,175,20,4076,611.4
186,2,1,3,1,3,2,1,2,1,1,5,1,2,4,3,1,1,2,36,93,36,46,41,13,88,2,13,57,148,244,84,6,145,41,55,50,6,1168,1168
187,1,1,2,1,2,1,1,3,1,1,4,1,2,4,1,1,1,2,30,6330,2453,3086,2770,871,5935,158,871,3877,10050,16538,5697,396,9812,2770,3719,3403,396,79132,79132
188,1,3,2,1,3,1,1,3,3,1,3,1,1,2,1,1,3,3,34,3882,1504,1892,1698,534,3639,97,534,2378,6162,10141,3494,243,6017,1698,2281,2086,243,48523,24261.5
189,1,1,3,1,2,1,0,2,1,1,4,1,1,3,2,1,1,2,28,10,4,5,4,1,9,0,1,6,16,26,9,1,15,4,6,5,1,123,123
190,2,1,3,2,3,1,2,3,1,1,3,1,3,3,3,1,1,2,36,906,351,442,396,125,849,23,125,555,1438,2366,815,57,1404,396,532,487,57,11324,11324
