id,cnt_airlines,cnt_entertainment,cnt_auto_rentals,cnt_vehicles,cnt_business_serv,cnt_clothing_stores,cnt_contracted_serv,cnt_direct_marketing,cnt_govt_serv,cnt_hotel,cnt_misc,cnt_personal_serv_prov,cnt_repair_serv,cnt_retail_stores,cnt_service_prov,cnt_transport,cnt_utilities,cnt_wholesale_distributor,tot_tran_cnt,amt_airlines,amt_entertainment,amt_auto_rentals,amt_vehicles,amt_business_serv,amt_clothing_stores,amt_contracted_serv,amt_direct_marketing,amt_govt_serv,amt_hotel,amt_misc,amt_personal_serv_prov,amt_repair_serv,amt_retail_stores,amt_service_prov,amt_transport,amt_utilities,amt_wholesale_distributor,tot_tran_amt,payment
75,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,68,26,33,30,9,64,2,9,42,108,178,61,4,105,30,40,37,4,850,850
76,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,2067,801,1008,904,284,1938,52,284,1266,3281,5400,1860,129,3204,904,1214,1111,129,25836,6459
78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3,732,284,357,320,101,686,18,101,448,1162,1913,659,46,1135,320,430,394,46,9152,9152
80,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,497,193,242,218,68,466,13,68,305,789,1299,448,31,771,218,292,267,31,6216,3108
81,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3,91,35,44,40,13,85,2,13,56,144,237,82,6,141,40,53,49,6,1137,1137
83,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,0,0,0,6,2587,1003,1261,1132,356,2425,65,356,1585,4107,6758,2328,162,4010,1132,1520,1391,162,32340,32340
84,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,2030,787,990,888,279,1903,51,279,1244,3223,5304,1827,127,3147,888,1193,1091,127,25378,25378
85,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,136,53,66,59,19,127,3,19,83,215,354,122,9,210,59,80,73,9,1696,848
87,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,117,45,57,51,16,110,3,16,72,186,306,105,7,182,51,69,63,7,1463,365.75
89,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,1,0,0,7,25,10,12,11,4,24,1,4,15,40,65,23,2,39,11,15,14,2,317,317
90,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,661,256,322,289,91,620,17,91,405,1050,1727,595,41,1025,289,389,355,41,8264,4132
91,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,1733,671,845,758,238,1624,43,238,1061,2751,4526,1559,108,2686,758,1018,931,108,21656,10828
92,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,254,98,124,111,35,238,6,35,156,403,663,229,16,393,111,149,137,16,3174,3174
94,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,50,19,24,22,7,47,1,7,31,79,130,45,3,77,22,29,27,3,623,623
95,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,1393,540,679,609,192,1306,35,192,853,2211,3638,1253,87,2159,609,818,749,87,17410,870.5
96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,5,1751,679,854,766,241,1642,44,241,1073,2780,4575,1576,110,2714,766,1029,941,110,21892,10946
98,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,219,85,107,96,30,206,6,30,134,348,573,197,14,340,96,129,118,14,2742,2742
99,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,1795,696,875,785,247,1683,45,247,1100,2850,4690,1616,112,2783,785,1055,965,112,22441,22441
100,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3,326,126,159,142,45,305,8,45,199,517,850,293,20,505,142,191,175,20,4068,4068
101,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,5,10997,4261,5361,4811,1512,10309,275,1512,6735,17457,28728,9897,687,17045,4811,6461,5911,687,137457,137457
103,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,550,213,268,241,76,516,14,76,337,874,1438,495,34,853,241,323,296,34,6879,3439.5
104,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,1748,0,0,0,0,0,0,0,0,0,0,0,1748,874
105,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,1822,706,888,797,251,1708,46,251,1116,2892,4760,1640,114,2824,797,1070,979,114,22775,5693.75
106,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,203,79,99,89,28,190,5,28,124,321,529,182,13,314,89,119,109,13,2534,1267
107,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,1,0,0,7,105,41,51,46,15,99,3,15,64,167,275,95,7,163,46,62,57,7,1318,1318
109,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,702,0,0,0,0,0,0,0,0,0,0,0,702,702
110,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,360,140,176,158,50,338,9,50,221,572,941,324,23,558,158,212,194,23,4507,4507
111,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,1,0,0,7,36,14,18,16,5,34,1,5,22,57,94,33,2,56,16,21,20,2,452,452
112,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,3463,1342,1688,1515,476,3247,87,476,2121,5498,9048,3117,217,5368,1515,2035,1862,217,43292,21646
115,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,505,196,246,221,70,474,13,70,309,802,1319,455,32,783,221,297,272,32,6317,3158.5
117,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,10,4,5,5,2,10,0,2,6,16,27,9,1,16,5,6,6,1,131,131
118,0,1,0,1,0,2,0,1,1,1,6,1,0,5,0,1,1,0,21,1868,724,911,817,257,1751,47,257,1144,2965,4880,1681,117,2895,817,1097,1004,117,23349,23349
119,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,1508,584,735,660,207,1414,38,207,924,2394,3940,1357,94,2338,660,886,811,94,18851,9425.5
120,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,5,2866,1111,1397,1254,394,2687,72,394,1755,4550,7487,2579,179,4442,1254,1684,1541,179,35825,35825
121,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,92,36,45,40,13,86,2,13,57,146,241,83,6,143,40,54,50,6,1153,288.25
122,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,318,123,155,139,44,298,8,44,195,505,831,286,20,493,139,187,171,20,3976,3976
123,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,29,11,14,13,4,27,1,4,18,45,75,26,2,44,13,17,15,2,360,360
124,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,291,113,142,127,40,273,7,40,178,462,760,262,18,451,127,171,156,18,3636,3636
125,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,2227,863,1085,974,306,2087,56,306,1364,3535,5817,2004,139,3451,974,1308,1197,139,27832,13916
126,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,279,108,136,122,38,261,7,38,171,442,728,251,18,432,122,164,150,18,3485,1742.5
128,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,1,0,0,7,11330,4390,5523,4957,1558,10622,283,1558,6940,17986,29599,10197,708,17561,4957,6656,6090,708,141623,7081.15
129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,19,7,9,8,3,18,1,3,12,30,49,17,1,29,8,11,10,1,236,236
132,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3,17,7,8,8,2,16,1,2,11,27,45,16,1,27,8,10,9,1,216,108
133,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,273,106,133,120,38,256,7,38,167,434,713,246,17,423,120,161,147,17,3416,854
134,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,5,1224,474,597,536,168,1148,31,168,750,1943,3198,1102,77,1898,536,719,658,77,15304,15304
135,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,688,267,335,301,95,645,17,95,421,1092,1797,619,43,1066,301,404,370,43,8599,8599
136,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,5,10,4,5,5,2,10,0,2,6,16,27,9,1,16,5,6,6,1,131,65.5
137,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,183,71,89,80,25,171,5,25,112,290,478,165,12,283,80,107,98,12,2286,2286
138,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,0,0,0,6,171,66,83,75,24,160,4,24,105,271,446,154,11,264,75,100,92,11,2136,1068
140,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,3145,1219,1533,1376,432,2948,79,432,1926,4992,8215,2830,197,4874,1376,1848,1690,197,39309,39309
141,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,195,76,95,85,27,183,5,27,119,309,509,175,12,302,85,114,105,12,2435,2435
142,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,41,16,20,18,6,39,1,6,25,66,108,37,3,64,18,24,22,3,517,258.5
143,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,985,382,480,431,135,923,25,135,603,1563,2573,886,62,1526,431,579,529,62,12310,12310
145,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,3637,1409,1773,1591,500,3409,91,500,2227,5773,9500,3273,227,5637,1591,2137,1955,227,45457,22728.5
146,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,189,73,92,83,26,177,5,26,116,300,494,170,12,293,83,111,102,12,2364,2364
148,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,1370,531,668,600,189,1285,34,189,839,2175,3580,1233,86,2124,600,805,737,86,17131,4282.75
150,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,1,0,0,7,1761,682,858,770,242,1651,44,242,1079,2795,4600,1585,110,2729,770,1035,947,110,22010,5502.5
153,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,1480,574,722,648,204,1388,37,204,907,2349,3866,1332,93,2294,648,870,796,93,18505,9252.5
154,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,546,212,266,239,75,512,14,75,335,867,1427,492,34,847,239,321,294,34,6829,3414.5
155,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,118,46,57,52,16,110,3,16,72,187,307,106,7,182,52,69,63,7,1470,1470
156,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,1034,401,504,452,142,969,26,142,633,1641,2701,930,65,1602,452,607,556,65,12922,6461
157,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,111,43,54,49,15,104,3,15,68,176,290,100,7,172,49,65,60,7,1388,347
158,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,791,307,386,346,109,741,20,109,484,1255,2066,712,50,1226,346,465,425,50,9888,9888
160,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,5,570,221,278,250,79,535,14,79,349,905,1490,513,36,884,250,335,307,36,7131,356.55
161,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,545,211,266,239,75,511,14,75,334,866,1425,491,34,845,239,320,293,34,6817,3408.5
163,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,60,23,29,26,8,56,2,8,37,95,157,54,4,93,26,35,32,4,749,374.5
164,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,15,6,7,6,2,14,0,2,9,23,38,13,1,23,6,9,8,1,183,91.5
165,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,1,0,0,7,74,29,36,32,10,69,2,10,45,118,193,67,5,115,32,44,40,5,926,926
167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3,22,9,11,10,3,21,1,3,14,35,58,20,1,34,10,13,12,1,278,278
169,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4903,0,0,0,0,0,0,0,0,0,0,0,4903,4903
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,662,257,323,290,91,621,17,91,406,1051,1730,596,41,1027,290,389,356,41,8279,4139.5
172,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,1844,715,899,807,254,1729,46,254,1130,2928,4818,1660,115,2858,807,1084,991,115,23054,23054
173,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,74273,0,0,0,0,0,0,0,0,0,0,0,74273,74273
174,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,1,0,0,7,538,209,262,236,74,505,14,74,330,855,1406,485,34,834,236,316,289,34,6731,336.55
175,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,157,61,77,69,22,147,4,22,96,249,410,141,10,243,69,92,84,10,1963,1963
177,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,36,14,18,16,5,34,1,5,22,57,94,32,2,56,16,21,19,2,450,112.5
178,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,1922,745,937,841,264,1802,48,264,1177,3052,5022,1730,120,2979,841,1129,1033,120,24026,12013
179,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,22,9,11,10,3,21,1,3,14,35,57,20,1,34,10,13,12,1,277,69.25
180,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,2023,0,0,0,0,0,0,0,0,0,0,0,2023,303.45
181,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,903,350,440,395,124,846,23,124,553,1433,2358,812,57,1399,395,530,485,57,11284,11284
182,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,86,33,42,37,12,80,2,12,52,136,223,77,5,133,37,50,46,5,1068,534
183,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,25,10,12,11,4,23,1,4,15,40,65,23,2,39,11,15,13,2,315,315
184,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,5,1521,590,742,666,209,1426,38,209,932,2415,3974,1369,95,2358,666,894,818,95,19017,4754.25
185,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,5,34,13,17,15,5,32,1,5,21,54,89,31,2,53,15,20,18,2,427,213.5
186,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,538,208,262,235,74,504,14,74,329,854,1405,484,34,834,235,316,289,34,6723,6723
187,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,3388,1313,1652,1482,466,3176,85,466,2075,5378,8851,3049,212,5251,1482,1991,1821,212,42350,21175
188,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,105,41,51,46,14,98,3,14,64,166,273,94,7,162,46,61,56,7,1308,1308
190,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,27,11,13,12,4,26,1,4,17,43,71,25,2,42,12,16,15,2,343,343
191,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,80,31,39,35,11,75,2,11,49,127,209,72,5,124,35,47,43,5,1000,1000
193,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,672,260,328,294,92,630,17,92,412,1066,1755,605,42,1041,294,395,361,42,8398,4199
194,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,1,0,0,7,1257,487,613,550,173,1178,32,173,770,1995,3284,1131,79,1948,550,739,676,79,15714,15714
195,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,108,42,53,47,15,102,3,15,66,172,283,97,7,168,47,64,58,7,1354,1354
196,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,4069,1577,1984,1780,560,3815,102,560,2493,6460,10631,3663,254,6308,1780,2391,2187,254,50868,50868
197,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,6604,0,0,0,0,0,0,0,0,0,0,0,6604,6604
198,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,72450,0,0,0,0,0,0,0,0,0,0,0,72450,18112.5
199,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,2324,900,1133,1017,320,2178,58,320,1423,3689,6071,2091,145,3602,1017,1365,1249,145,29047,14523.5
