"id","cnt_airlines","cnt_entertainment","cnt_auto_rentals","cnt_vehicles","cnt_business_serv","cnt_clothing_stores","cnt_contracted_serv","cnt_direct_marketing","cnt_govt_serv","cnt_hotel","cnt_misc","cnt_personal_serv_prov","cnt_repair_serv","cnt_retail_stores","cnt_service_prov","cnt_transport","cnt_utilities","cnt_wholesale_distributor","tot_tran_cnt","amt_airlines","amt_entertainment","amt_auto_rentals","amt_vehicles","amt_business_serv","amt_clothing_stores","amt_contracted_serv","amt_direct_marketing","amt_govt_serv","amt_hotel","amt_misc","amt_personal_serv_prov","amt_repair_serv","amt_retail_stores","amt_service_prov","amt_transport","amt_utilities","amt_wholesale_distributor","tot_tran_amt","payment"
37,3,1,1,1,1,1,2,2,1,1,4,1,2,4,2,1,1,1,30,767,297,374,335,105,719,19,105,470,1217,2003,690,48,1188,335,450,412,48,9582,9582
38,1,1,3,1,2,1,2,2,1,1,4,1,3,3,3,1,1,1,32,752,292,367,329,104,705,19,104,461,1194,1965,677,47,1166,329,442,404,47,9404,9404
39,3,1,1,1,2,2,1,1,1,1,5,1,2,4,1,1,1,2,31,20,8,10,9,3,19,1,3,12,31,52,18,1,31,9,12,11,1,251,251
41,2,1,3,3,2,1,0,1,2,1,2,1,3,2,3,2,3,2,34,16,6,8,7,2,15,0,2,10,25,41,14,1,25,7,9,9,1,198,198
42,2,1,3,1,1,1,2,3,1,1,3,1,1,3,2,1,1,3,31,183,71,89,80,25,172,5,25,112,291,479,165,12,284,80,108,99,12,2292,2292
43,3,1,1,1,3,2,1,1,1,1,6,1,2,5,1,1,1,3,35,364,141,177,159,50,341,9,50,223,577,950,327,23,564,159,214,196,23,4547,4547
45,3,1,1,1,3,1,2,1,1,1,4,1,2,3,2,1,1,1,30,3494,1354,1703,1529,481,3276,87,481,2140,5547,9128,3145,218,5416,1529,2053,1878,218,43677,21838.5
46,3,3,1,1,3,1,3,1,1,3,2,2,2,2,3,2,1,3,37,92,36,45,40,13,86,2,13,56,145,239,83,6,142,40,54,49,6,1147,1147
47,1,1,1,3,3,1,1,2,1,1,3,1,2,3,1,1,1,2,29,3985,1544,1943,1744,548,3736,100,548,2441,6326,10411,3587,249,6177,1744,2341,2142,249,49815,49815
48,2,1,3,1,2,1,3,3,1,1,3,1,3,3,2,1,1,2,34,31,12,15,13,4,29,1,4,19,48,80,27,2,47,13,18,16,2,381,381
49,2,3,3,1,3,1,1,3,1,1,3,1,2,2,3,1,1,2,34,320,124,156,140,44,300,8,44,196,509,837,288,20,497,140,188,172,20,4003,4003
50,1,1,1,3,2,1,2,3,1,1,3,1,3,3,1,1,1,3,32,69,27,34,30,10,64,2,10,42,109,179,62,4,106,30,40,37,4,859,859
51,2,1,3,1,1,1,3,3,1,1,3,1,2,3,3,1,1,2,33,544,211,265,238,75,510,14,75,333,864,1422,490,34,844,238,320,293,34,6804,1020.6
52,3,2,2,2,3,1,3,2,1,2,2,2,2,2,1,1,3,1,35,28,11,14,12,4,27,1,4,17,45,74,25,2,44,12,17,15,2,354,354
53,3,1,2,1,1,1,3,3,1,1,4,1,2,4,2,1,1,3,35,77,30,37,34,11,72,2,11,47,122,200,69,5,119,34,45,41,5,961,961
54,1,1,2,1,3,1,2,3,1,1,3,1,1,3,2,1,1,1,29,626,243,305,274,86,587,16,86,384,994,1637,564,39,971,274,368,337,39,7830,7830
56,2,1,1,1,3,1,1,1,1,1,4,1,2,3,1,1,1,2,28,1197,464,583,524,165,1122,30,165,733,1899,3126,1077,75,1855,524,703,643,75,14960,748
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,2,1,2,1,1,2,2,1,1,1,5,1,1,4,1,1,1,2,30,56,22,27,24,8,52,1,8,34,88,145,50,4,86,24,33,30,4,696,348
59,1,1,1,1,1,2,2,2,1,1,5,1,1,4,1,1,1,1,28,791,306,385,346,109,741,20,109,484,1255,2065,711,50,1225,346,464,425,50,9882,4941
60,1,3,2,3,1,1,1,1,1,1,3,1,1,2,2,1,1,2,28,1006,390,490,440,138,943,25,138,616,1597,2628,905,63,1559,440,591,541,63,12573,6286.5
61,2,1,2,1,2,2,1,3,1,1,5,1,3,4,1,1,1,1,33,313,121,153,137,43,294,8,43,192,497,818,282,20,486,137,184,168,20,3916,3916
63,3,1,1,1,1,1,2,2,1,1,3,1,2,3,3,1,1,2,30,38,15,18,17,5,35,1,5,23,60,99,34,2,59,17,22,20,2,472,236
64,3,1,1,1,1,1,1,2,1,1,4,1,1,3,2,1,1,1,27,2069,802,1009,905,285,1940,52,285,1267,3285,5406,1862,129,3207,905,1216,1112,129,25865,3879.75
65,2,1,2,1,3,2,2,1,1,1,5,1,2,4,2,1,1,1,33,186,72,91,81,26,175,5,26,114,295,486,168,12,288,81,109,100,12,2327,2327
68,1,1,3,2,2,1,1,2,1,1,3,1,2,3,1,1,1,1,28,83,32,40,36,11,77,2,11,51,131,216,74,5,128,36,49,44,5,1031,1031
70,1,2,3,3,3,1,3,1,3,1,2,1,1,2,3,2,2,2,36,225,87,110,99,31,211,6,31,138,358,589,203,14,349,99,132,121,14,2817,2817
71,1,3,1,3,2,1,1,3,1,1,3,1,3,2,2,1,1,2,32,10651,4127,5192,4660,1465,9985,266,1465,6524,16908,27826,9586,666,16509,4660,6258,5725,666,133139,133139
72,2,2,2,3,1,1,3,1,1,1,3,1,1,2,2,1,1,1,29,75,29,37,33,10,70,2,10,46,119,196,68,5,116,33,44,40,5,938,938
73,3,3,3,2,2,1,2,3,3,1,3,1,1,2,2,1,1,2,36,4671,1810,2277,2044,642,4379,117,642,2861,7416,12203,4204,292,7240,2044,2744,2511,292,58389,29194.5
74,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,577,0,0,0,0,0,0,0,0,0,0,0,577,288.5
75,1,1,3,2,2,1,2,1,1,1,3,1,1,2,1,1,1,1,26,28,11,14,12,4,26,1,4,17,44,72,25,2,43,12,16,15,2,348,174
77,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,2404,0,0,0,0,0,0,0,0,0,0,0,2404,2404
78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6330447628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6330447628,6330447628
80,3,1,3,1,1,1,3,3,1,1,4,1,3,3,3,1,1,2,36,1099,426,536,481,151,1030,28,151,673,1745,2871,989,69,1703,481,646,591,69,13739,13739
81,2,1,3,2,2,1,1,2,2,3,2,2,2,2,2,3,2,2,36,55,21,27,24,8,52,1,8,34,87,144,50,4,85,24,32,30,4,690,345
82,3,1,3,1,2,1,2,2,1,1,4,1,3,4,3,1,1,3,37,148,57,72,65,20,139,4,20,91,235,386,133,9,229,65,87,80,9,1849,1849
83,2,2,3,3,1,1,0,2,1,1,2,3,2,2,2,1,3,1,32,13,5,6,6,2,12,0,2,8,21,34,12,1,20,6,8,7,1,164,82
86,3,1,3,1,3,1,2,1,1,1,4,1,3,3,2,1,1,3,35,20,8,10,9,3,18,1,3,12,31,51,18,1,30,9,12,11,1,248,12.4
87,2,3,2,3,1,1,0,3,3,2,1,1,3,1,3,2,1,1,33,15,6,7,7,2,14,0,2,9,23,38,13,1,23,7,9,8,1,185,185
89,2,3,3,2,3,1,3,3,1,1,2,3,3,2,2,1,2,2,39,2415,936,1178,1057,332,2264,60,332,1480,3834,6310,2174,151,3744,1057,1419,1298,151,30192,1509.6
91,1,1,1,1,3,1,1,2,1,1,4,1,2,4,2,1,1,1,29,142,55,69,62,20,133,4,20,87,226,372,128,9,221,62,84,77,9,1780,890
92,3,2,1,3,2,1,3,2,2,1,2,3,2,2,1,2,1,1,34,227,88,110,99,31,212,6,31,139,360,592,204,14,351,99,133,122,14,2832,1416
93,2,2,2,3,3,1,3,2,1,1,3,1,2,2,2,1,1,2,34,584,226,285,255,80,547,15,80,358,927,1525,525,37,905,255,343,314,37,7298,7298
94,1,1,3,1,2,1,1,2,1,1,3,1,2,3,2,1,1,1,28,66,26,32,29,9,62,2,9,41,105,174,60,4,103,29,39,36,4,830,830
96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,354950294.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354950294.7,354950294.7
97,2,1,3,1,1,1,3,2,1,1,4,1,3,3,3,1,1,1,33,473,183,231,207,65,443,12,65,290,751,1236,426,30,733,207,278,254,30,5914,1478.5
98,3,1,1,1,1,1,2,2,1,1,3,1,3,3,2,1,1,1,29,4701,1822,2292,2057,646,4407,118,646,2879,7462,12281,4231,294,7286,2057,2762,2527,294,58762,58762
99,1,1,2,1,3,1,2,1,1,1,4,1,1,4,3,1,1,2,31,67,26,33,29,9,63,2,9,41,106,174,60,4,104,29,39,36,4,835,835
100,2,1,2,1,2,1,1,2,1,1,4,1,1,3,2,1,1,3,30,2071,803,1010,906,285,1942,52,285,1269,3288,5411,1864,130,3210,906,1217,1113,130,25892,12946
102,3,1,3,1,1,2,3,1,1,1,5,1,1,4,3,1,1,1,34,19,8,9,8,3,18,1,3,12,30,50,17,1,30,8,11,10,1,239,239
103,3,1,3,1,1,1,3,2,1,1,4,1,2,3,2,1,1,2,33,104,40,51,46,14,98,3,14,64,165,272,94,7,161,46,61,56,7,1303,65.15
104,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,135,20.25
105,3,1,2,1,2,2,2,3,1,1,5,1,1,4,3,1,1,1,35,2009,778,979,879,276,1883,50,276,1230,3189,5248,1808,126,3114,879,1180,1080,126,25110,25110
106,2,1,1,1,1,1,2,1,1,1,4,1,3,3,1,1,1,1,27,106,41,52,46,15,99,3,15,65,168,277,95,7,164,46,62,57,7,1325,1325
107,2,1,1,1,3,1,1,1,1,1,4,1,1,3,1,1,1,3,28,2179,844,1062,953,300,2043,55,300,1335,3459,5692,1961,136,3377,953,1280,1171,136,27236,4085.4
108,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,394,0,0,0,0,0,0,0,0,0,0,0,394,394
110,3,1,1,1,2,1,1,2,1,1,4,1,2,3,1,1,1,3,30,1560,605,761,683,215,1463,39,215,956,2477,4076,1404,98,2418,683,917,839,98,19507,19507
112,3,1,1,2,2,1,2,3,1,1,3,1,3,2,1,1,1,2,31,766,297,374,335,105,718,19,105,469,1216,2001,690,48,1188,335,450,412,48,9576,9576
113,2,1,2,1,2,2,2,3,1,1,5,1,3,4,2,1,1,1,35,86,33,42,38,12,81,2,12,53,136,224,77,5,133,38,51,46,5,1074,537
114,2,1,1,2,2,1,1,1,1,1,2,3,1,2,1,1,3,3,29,19,7,9,8,3,18,1,3,11,30,49,17,1,29,8,11,10,1,235,117.5
115,3,1,1,3,1,1,3,3,1,1,3,1,2,3,3,1,1,3,35,316,123,154,138,44,296,8,44,194,502,825,284,20,490,138,186,170,20,3952,592.8
117,3,1,2,1,2,1,1,3,1,1,3,1,2,2,3,1,1,1,30,17,6,8,7,2,16,1,2,10,26,43,15,1,26,7,10,9,1,207,103.5
118,1,1,3,2,1,1,1,1,3,1,3,1,2,2,3,1,2,1,30,102,39,50,45,14,95,3,14,62,161,265,91,6,157,45,60,55,6,1270,635
119,1,3,3,2,2,1,3,2,1,1,3,1,2,2,2,1,1,3,34,464,180,226,203,64,435,12,64,284,737,1213,418,29,720,203,273,250,29,5804,5804
120,2,1,3,3,3,1,1,2,1,1,3,1,2,3,1,1,1,2,32,137,53,67,60,19,128,4,19,84,217,357,123,9,212,60,80,73,9,1711,427.75
121,1,1,2,1,1,1,2,1,1,1,4,1,2,3,3,1,1,1,28,41,16,20,18,6,39,1,6,25,66,108,37,3,64,18,24,22,3,517,25.85
123,3,1,1,1,2,1,2,2,2,1,2,1,1,2,1,1,3,2,29,4351,1686,2121,1904,598,4079,109,598,2665,6907,11367,3916,272,6744,1904,2556,2339,272,54388,27194
124,2,1,2,1,1,2,1,2,1,1,5,1,3,4,2,1,1,2,33,258,100,126,113,36,242,7,36,158,410,674,232,16,400,113,152,139,16,3228,3228
126,1,1,3,3,3,1,1,2,1,1,2,3,3,2,3,2,1,2,35,294,114,143,129,41,276,7,41,180,467,768,265,18,456,129,173,158,18,3677,1838.5
128,1,1,1,1,3,1,3,1,1,1,4,1,1,4,3,1,1,1,30,190,74,93,83,26,178,5,26,116,302,496,171,12,295,83,112,102,12,2376,1188
129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,2,1,2,2,3,1,3,2,1,1,3,1,2,3,2,1,1,1,32,95,37,47,42,13,89,2,13,58,151,249,86,6,148,42,56,51,6,1191,1191
131,1,1,2,1,3,1,0,3,1,1,4,1,3,3,3,1,1,1,31,9,4,5,4,1,9,0,1,6,15,24,8,1,14,4,6,5,1,117,58.5
132,2,1,1,1,2,1,3,1,1,1,4,1,2,4,1,1,1,2,30,192,75,94,84,27,180,5,27,118,306,503,173,12,298,84,113,104,12,2407,1203.5
133,3,1,3,1,1,1,0,1,1,1,4,1,1,3,3,1,1,3,30,9,4,5,4,1,9,0,1,6,15,25,9,1,15,4,6,5,1,120,60
134,2,2,1,3,1,1,1,1,2,1,2,1,2,2,3,1,1,3,30,330,128,161,144,45,309,8,45,202,523,861,297,21,511,144,194,177,21,4121,4121
135,2,1,2,1,3,1,3,3,1,1,4,1,1,3,3,1,1,3,35,240,93,117,105,33,225,6,33,147,380,626,216,15,371,105,141,129,15,2997,149.85
137,2,1,3,2,2,1,3,3,2,1,2,1,3,2,3,3,2,1,37,46,18,22,20,6,43,1,6,28,72,119,41,3,71,20,27,25,3,571,571
138,3,1,3,1,2,1,2,2,1,1,3,1,2,3,2,1,1,1,31,169,66,82,74,23,159,4,23,104,268,442,152,11,262,74,99,91,11,2114,2114
139,2,2,1,3,3,1,1,1,1,1,2,3,1,2,1,1,2,3,31,30,12,15,13,4,28,1,4,18,47,77,27,2,46,13,17,16,2,372,372
140,1,2,1,2,1,1,0,1,1,1,3,1,3,2,2,1,3,2,28,12,5,6,5,2,11,0,2,7,19,31,11,1,18,5,7,6,1,149,37.25
141,3,3,1,2,3,1,1,2,3,1,2,1,2,2,2,1,3,3,36,485,188,237,212,67,455,12,67,297,771,1268,437,30,752,212,285,261,30,6066,6066
143,3,1,1,1,2,2,2,1,1,1,6,1,1,5,2,1,1,3,35,860,333,419,376,118,806,22,118,527,1365,2246,774,54,1333,376,505,462,54,10748,10748
144,1,1,1,1,3,1,1,1,1,1,4,1,1,4,2,1,1,3,29,49,19,24,22,7,46,1,7,30,78,129,44,3,76,22,29,27,3,616,92.4
145,2,1,2,2,1,1,2,2,1,1,3,1,3,3,1,1,1,3,31,2115,819,1031,925,291,1982,53,291,1295,3357,5524,1903,132,3278,925,1242,1137,132,26432,26432
147,2,3,2,1,3,1,1,3,1,1,1,2,3,1,3,1,2,3,34,336,130,164,147,46,315,8,46,206,533,877,302,21,520,147,197,180,21,4196,209.8
148,1,1,1,1,1,1,3,2,1,1,3,1,3,2,2,1,1,2,28,438,170,214,192,60,411,11,60,268,696,1145,394,27,679,192,258,236,27,5478,2739
149,3,1,3,1,1,2,2,1,1,1,5,1,2,4,1,1,1,3,34,229,89,112,100,32,215,6,32,140,363,598,206,14,355,100,135,123,14,2863,1431.5
150,1,1,2,2,3,1,3,3,1,1,3,1,2,2,1,1,1,1,30,481,187,235,211,66,451,12,66,295,764,1258,433,30,746,211,283,259,30,6018,6018
151,1,1,2,3,3,1,2,2,1,1,3,1,2,3,2,1,1,1,31,2390,926,1165,1046,329,2241,60,329,1464,3795,6245,2151,149,3705,1046,1404,1285,149,29879,29879
152,2,1,1,1,3,1,0,1,1,1,3,1,3,2,3,1,1,1,27,16,6,8,7,2,15,0,2,10,25,42,14,1,25,7,9,9,1,199,29.85
153,3,1,2,1,2,1,1,3,1,1,4,1,3,3,2,1,1,2,33,663,257,323,290,91,621,17,91,406,1052,1731,596,42,1027,290,389,356,42,8284,4142
155,1,1,2,1,2,1,1,1,1,1,3,1,2,3,3,1,1,2,28,377,146,184,165,52,354,10,52,231,599,986,340,24,585,165,222,203,24,4719,4719
156,2,1,3,1,3,2,0,1,1,1,6,1,3,5,3,1,1,1,36,11,4,5,5,2,10,0,2,7,18,29,10,1,17,5,7,6,1,140,140
157,1,2,3,3,1,1,3,2,1,1,3,1,2,2,2,1,2,3,34,76,29,37,33,11,71,2,11,47,120,198,68,5,118,33,45,41,5,950,950
158,1,3,3,1,1,1,1,1,2,1,2,1,3,2,1,2,1,3,30,225,87,110,98,31,211,6,31,138,356,586,202,14,348,98,132,121,14,2808,1404
159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,3,1,3,1,2,2,1,1,1,1,5,1,2,4,1,1,1,2,33,246,95,120,108,34,231,6,34,151,390,642,221,15,381,108,145,132,15,3074,1537
162,2,1,2,1,1,2,3,1,1,1,5,1,1,4,3,1,1,2,33,22,8,11,10,3,20,1,3,13,34,56,20,1,34,10,13,12,1,272,136
163,1,1,2,1,3,1,1,1,1,1,3,1,1,3,2,1,1,3,28,3097,1200,1510,1355,426,2903,78,426,1897,4916,8090,2787,194,4800,1355,1819,1665,194,38712,38712
164,2,1,3,1,2,2,3,1,1,2,6,1,1,6,1,1,1,3,38,125,48,61,55,17,117,3,17,76,198,325,112,8,193,55,73,67,8,1558,77.9
165,3,2,2,2,2,1,0,3,3,1,2,3,3,2,1,1,2,2,35,14,5,7,6,2,13,0,2,8,22,36,12,1,21,6,8,7,1,171,42.75
167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,3,1,2,3,1,1,1,3,1,1,3,1,1,2,3,1,1,1,30,1187,460,579,519,163,1113,30,163,727,1884,3101,1068,74,1840,519,697,638,74,14836,14836
169,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,21651,0,0,0,0,0,0,0,0,0,0,0,21651,1082.55
170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16560842.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16560842.15,4140210.537
171,2,1,2,1,3,2,3,1,1,1,5,1,1,5,2,1,1,1,34,613,238,299,268,84,575,15,84,376,973,1601,552,38,950,268,360,330,38,7662,1149.3
172,2,1,1,1,2,1,3,1,1,1,3,1,2,3,1,1,1,1,27,195,76,95,86,27,183,5,27,120,310,510,176,12,303,86,115,105,12,2443,1221.5
173,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,78497,0,0,0,0,0,0,0,0,0,0,0,78497,78497
174,1,1,1,1,2,1,3,1,1,1,4,1,2,3,3,1,1,1,29,906,351,442,396,125,849,23,125,555,1438,2366,815,57,1404,396,532,487,57,11324,2831
175,2,1,1,2,3,1,2,1,1,1,3,1,1,3,1,1,1,2,28,2115,820,1031,925,291,1983,53,291,1296,3358,5526,1904,132,3279,925,1243,1137,132,26441,13220.5
176,3,1,3,1,2,1,1,3,1,1,3,1,1,2,2,1,1,2,30,160,62,78,70,22,150,4,22,98,253,417,144,10,247,70,94,86,10,1997,1997
178,2,3,1,2,2,1,1,1,2,1,3,1,3,2,3,1,3,1,33,731,283,356,320,101,685,18,101,448,1160,1909,658,46,1133,320,429,393,46,9137,456.85
179,2,1,3,3,1,1,1,1,1,1,3,1,2,3,2,1,1,3,31,306,119,149,134,42,287,8,42,187,485,798,275,19,474,134,180,164,19,3822,3822
180,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,272,0,0,0,0,0,0,0,0,0,0,0,272,272
186,3,1,3,2,2,1,1,3,1,1,3,1,3,2,1,1,3,3,35,543,210,265,238,75,509,14,75,333,862,1418,489,34,842,238,319,292,34,6790,339.5
188,3,3,2,1,3,1,2,2,3,1,2,1,3,2,2,1,2,1,35,41,16,20,18,6,39,1,6,25,66,108,37,3,64,18,24,22,3,517,258.5
189,3,1,2,1,3,1,2,3,1,1,4,1,3,4,1,1,1,3,36,18,7,9,8,3,17,1,3,11,28,46,16,1,28,8,10,10,1,225,225
191,1,1,3,1,3,2,1,1,1,1,5,1,2,5,1,1,1,1,32,1806,700,880,790,248,1693,45,248,1106,2867,4718,1625,113,2799,790,1061,971,113,22573,22573
192,1,1,1,1,1,1,1,1,1,1,4,1,3,3,1,1,1,3,27,913,354,445,399,126,856,23,126,559,1449,2385,822,57,1415,399,536,491,57,11412,11412
193,1,1,3,1,1,1,2,1,1,1,4,1,3,3,3,1,1,2,31,40,15,19,17,6,37,1,6,24,63,104,36,3,62,17,23,21,3,497,248.5
194,3,1,1,1,1,1,3,2,1,1,4,1,2,4,3,1,1,2,33,1006,390,491,440,138,943,25,138,616,1597,2629,906,63,1560,440,591,541,63,12577,6288.5
196,2,1,2,3,1,1,2,3,1,1,3,1,2,3,3,1,1,2,33,1432,555,698,627,197,1343,36,197,877,2274,3741,1289,90,2220,627,841,770,90,17904,17904
197,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,10319,0,0,0,0,0,0,0,0,0,0,0,10319,10319
198,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,7236,0,0,0,0,0,0,0,0,0,0,0,7236,361.8
199,1,1,2,1,3,1,3,2,1,1,3,1,3,3,1,1,1,3,32,177,69,86,77,24,166,5,24,108,280,461,159,11,274,77,104,95,11,2208,2208
200,3,3,2,2,3,1,1,1,1,1,3,1,3,2,1,1,1,2,32,664,257,324,290,91,622,17,91,407,1054,1734,597,42,1029,290,390,357,42,8298,1244.7
